"TrawlRowID","SampleRowID","TowDuration","TrawlComments","StartMeter","EndMeter"
"{0802C1EA-5CCE-11D4-B974-006008C01BCF}","{AECF7047-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1EB-5CCE-11D4-B974-006008C01BCF}","{AECF777A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1EC-5CCE-11D4-B974-006008C01BCF}","{AECF7787-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1ED-5CCE-11D4-B974-006008C01BCF}","{AECF7F2F-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C1EE-5CCE-11D4-B974-006008C01BCF}","{AECF6B27-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1EF-5CCE-11D4-B974-006008C01BCF}","{AECF7604-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1F0-5CCE-11D4-B974-006008C01BCF}","{AECF7D09-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C1F1-5CCE-11D4-B974-006008C01BCF}","{AECF7A01-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C1F2-5CCE-11D4-B974-006008C01BCF}","{AECF7C4F-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C1F3-5CCE-11D4-B974-006008C01BCF}","{AECF774A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1F4-5CCE-11D4-B974-006008C01BCF}","{AECF7E25-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C1F5-5CCE-11D4-B974-006008C01BCF}","{AECF6C8A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1F6-5CCE-11D4-B974-006008C01BCF}","{AECF7562-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1F7-5CCE-11D4-B974-006008C01BCF}","{AECF6F70-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1F8-5CCE-11D4-B974-006008C01BCF}","{AECF743B-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1F9-5CCE-11D4-B974-006008C01BCF}","{AECF6D46-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1FA-5CCE-11D4-B974-006008C01BCF}","{AECF6C98-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1FB-5CCE-11D4-B974-006008C01BCF}","{AECF7871-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1FC-5CCE-11D4-B974-006008C01BCF}","{AECF7BCC-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C1FD-5CCE-11D4-B974-006008C01BCF}","{AECF6BE6-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1FE-5CCE-11D4-B974-006008C01BCF}","{AECF6AFE-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C1FF-5CCE-11D4-B974-006008C01BCF}","{AECF6FB3-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C200-5CCE-11D4-B974-006008C01BCF}","{AECF6CEE-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C201-5CCE-11D4-B974-006008C01BCF}","{AECF7286-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C202-5CCE-11D4-B974-006008C01BCF}","{AECF6EDB-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C203-5CCE-11D4-B974-006008C01BCF}","{AECF7CC9-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C204-5CCE-11D4-B974-006008C01BCF}","{AECF6B26-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C205-5CCE-11D4-B974-006008C01BCF}","{AECF74EE-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C206-5CCE-11D4-B974-006008C01BCF}","{AECF695C-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C207-5CCE-11D4-B974-006008C01BCF}","{AECF6F21-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C208-5CCE-11D4-B974-006008C01BCF}","{AECF72C6-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C209-5CCE-11D4-B974-006008C01BCF}","{AECF7E0F-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C20A-5CCE-11D4-B974-006008C01BCF}","{AECF6F4D-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C20B-5CCE-11D4-B974-006008C01BCF}","{AECF7130-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C20C-5CCE-11D4-B974-006008C01BCF}","{AECF7C5E-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C20D-5CCE-11D4-B974-006008C01BCF}","{AECF6F63-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C20E-5CCE-11D4-B974-006008C01BCF}","{AECF6AC7-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C20F-5CCE-11D4-B974-006008C01BCF}","{AECF7C8F-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C210-5CCE-11D4-B974-006008C01BCF}","{AECF6CB8-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C211-5CCE-11D4-B974-006008C01BCF}","{AECF7BA8-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C212-5CCE-11D4-B974-006008C01BCF}","{AECF726F-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C213-5CCE-11D4-B974-006008C01BCF}","{AECF787C-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C214-5CCE-11D4-B974-006008C01BCF}","{AECF7FA7-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C215-5CCE-11D4-B974-006008C01BCF}","{AECF77AC-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C216-5CCE-11D4-B974-006008C01BCF}","{AECF76C5-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C217-5CCE-11D4-B974-006008C01BCF}","{AECF6FDE-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C218-5CCE-11D4-B974-006008C01BCF}","{AECF7CE5-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C219-5CCE-11D4-B974-006008C01BCF}","{AECF70EF-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C21A-5CCE-11D4-B974-006008C01BCF}","{AECF7009-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C21B-5CCE-11D4-B974-006008C01BCF}","{AECF70FB-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C21C-5CCE-11D4-B974-006008C01BCF}","{AECF6F34-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C21D-5CCE-11D4-B974-006008C01BCF}","{AECF6A96-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C21E-5CCE-11D4-B974-006008C01BCF}","{AECF69C7-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C21F-5CCE-11D4-B974-006008C01BCF}","{AECF7D6A-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C220-5CCE-11D4-B974-006008C01BCF}","{AECF7E52-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C221-5CCE-11D4-B974-006008C01BCF}","{AECF7E53-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C222-5CCE-11D4-B974-006008C01BCF}","{AECF7588-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C223-5CCE-11D4-B974-006008C01BCF}","{AECF6ADC-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C224-5CCE-11D4-B974-006008C01BCF}","{AECF7FC0-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C225-5CCE-11D4-B974-006008C01BCF}","{AECF7188-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C226-5CCE-11D4-B974-006008C01BCF}","{AECF7383-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C227-5CCE-11D4-B974-006008C01BCF}","{AECF7416-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C228-5CCE-11D4-B974-006008C01BCF}","{AECF6944-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C229-5CCE-11D4-B974-006008C01BCF}","{AECF6B3F-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C22A-5CCE-11D4-B974-006008C01BCF}","{AECF6C31-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C22B-5CCE-11D4-B974-006008C01BCF}","{AECF71EB-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C22C-5CCE-11D4-B974-006008C01BCF}","{AECF7008-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C22D-5CCE-11D4-B974-006008C01BCF}","{AECF7D0D-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C22E-5CCE-11D4-B974-006008C01BCF}","{AECF6F2D-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C22F-5CCE-11D4-B974-006008C01BCF}","{AECF72D3-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C230-5CCE-11D4-B974-006008C01BCF}","{AECF703A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C231-5CCE-11D4-B974-006008C01BCF}","{AECF730C-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C232-5CCE-11D4-B974-006008C01BCF}","{AECF7453-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C233-5CCE-11D4-B974-006008C01BCF}","{AECF6927-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C234-5CCE-11D4-B974-006008C01BCF}","{AECF6FED-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C235-5CCE-11D4-B974-006008C01BCF}","{AECF6A90-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C236-5CCE-11D4-B974-006008C01BCF}","{AECF7853-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C237-5CCE-11D4-B974-006008C01BCF}","{AECF7458-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C238-5CCE-11D4-B974-006008C01BCF}","{AECF7FE5-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C239-5CCE-11D4-B974-006008C01BCF}","{AECF7BE5-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C23A-5CCE-11D4-B974-006008C01BCF}","{AECF6CEB-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C23B-5CCE-11D4-B974-006008C01BCF}","{AECF6A39-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C23C-5CCE-11D4-B974-006008C01BCF}","{AECF71EC-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C23D-5CCE-11D4-B974-006008C01BCF}","{AECF72DA-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C23E-5CCE-11D4-B974-006008C01BCF}","{AECF7E0A-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C23F-5CCE-11D4-B974-006008C01BCF}","{AECF7D38-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C240-5CCE-11D4-B974-006008C01BCF}","{AECF7566-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C241-5CCE-11D4-B974-006008C01BCF}","{AECF7761-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C242-5CCE-11D4-B974-006008C01BCF}","{AECF785E-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C243-5CCE-11D4-B974-006008C01BCF}","{AECF708C-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C244-5CCE-11D4-B974-006008C01BCF}","{AECF7F01-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C245-5CCE-11D4-B974-006008C01BCF}","{AECF6CCB-5BD4-11D4-B974-006008C01BCF}",4.00,,,
"{0802C246-5CCE-11D4-B974-006008C01BCF}","{AECF719F-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C247-5CCE-11D4-B974-006008C01BCF}","{AECF727F-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C248-5CCE-11D4-B974-006008C01BCF}","{AECF6CDE-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C249-5CCE-11D4-B974-006008C01BCF}","{AECF76BA-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C24A-5CCE-11D4-B974-006008C01BCF}","{AECF77BF-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C24B-5CCE-11D4-B974-006008C01BCF}","{AECF7C10-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C24C-5CCE-11D4-B974-006008C01BCF}","{AECF6EB0-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C24D-5CCE-11D4-B974-006008C01BCF}","{AECF780B-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C24E-5CCE-11D4-B974-006008C01BCF}","{AECF7029-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C24F-5CCE-11D4-B974-006008C01BCF}","{AECF7E0E-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C250-5CCE-11D4-B974-006008C01BCF}","{AECF7E12-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C251-5CCE-11D4-B974-006008C01BCF}","{AECF6F56-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C252-5CCE-11D4-B974-006008C01BCF}","{AECF704A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C253-5CCE-11D4-B974-006008C01BCF}","{AECF765A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C254-5CCE-11D4-B974-006008C01BCF}","{AECF7587-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C255-5CCE-11D4-B974-006008C01BCF}","{AECF7336-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C256-5CCE-11D4-B974-006008C01BCF}","{AECF6AD7-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C257-5CCE-11D4-B974-006008C01BCF}","{AECF7180-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C258-5CCE-11D4-B974-006008C01BCF}","{AECF7386-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C259-5CCE-11D4-B974-006008C01BCF}","{AECF71C7-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C25A-5CCE-11D4-B974-006008C01BCF}","{AECF7201-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C25B-5CCE-11D4-B974-006008C01BCF}","{AECF72E8-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C25C-5CCE-11D4-B974-006008C01BCF}","{AECF6F65-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C25D-5CCE-11D4-B974-006008C01BCF}","{AECF76CE-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C25E-5CCE-11D4-B974-006008C01BCF}","{AECF6F2E-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C25F-5CCE-11D4-B974-006008C01BCF}","{AECF6F61-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C260-5CCE-11D4-B974-006008C01BCF}","{AECF783C-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C261-5CCE-11D4-B974-006008C01BCF}","{AECF725A-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C262-5CCE-11D4-B974-006008C01BCF}","{AECF6FC3-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C263-5CCE-11D4-B974-006008C01BCF}","{AECF72B3-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C264-5CCE-11D4-B974-006008C01BCF}","{AECF7609-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C265-5CCE-11D4-B974-006008C01BCF}","{AECF6F33-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C266-5CCE-11D4-B974-006008C01BCF}","{AECF7158-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C267-5CCE-11D4-B974-006008C01BCF}","{AECF715D-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C268-5CCE-11D4-B974-006008C01BCF}","{AECF69D8-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C269-5CCE-11D4-B974-006008C01BCF}","{AECF69E2-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C26A-5CCE-11D4-B974-006008C01BCF}","{AECF74A1-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C26B-5CCE-11D4-B974-006008C01BCF}","{AECF6CEC-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C26C-5CCE-11D4-B974-006008C01BCF}","{AECF6E11-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C26D-5CCE-11D4-B974-006008C01BCF}","{AECF7EA3-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C26E-5CCE-11D4-B974-006008C01BCF}","{AECF75FA-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C26F-5CCE-11D4-B974-006008C01BCF}","{AECF6A55-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C270-5CCE-11D4-B974-006008C01BCF}","{AECF71E9-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C271-5CCE-11D4-B974-006008C01BCF}","{AECF7129-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C272-5CCE-11D4-B974-006008C01BCF}","{AECF7546-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C273-5CCE-11D4-B974-006008C01BCF}","{AECF7C66-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C274-5CCE-11D4-B974-006008C01BCF}","{AECF7334-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C275-5CCE-11D4-B974-006008C01BCF}","{AECF7794-5BD4-11D4-B974-006008C01BCF}",4.00,,,
"{0802C276-5CCE-11D4-B974-006008C01BCF}","{AECF7287-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C277-5CCE-11D4-B974-006008C01BCF}","{AECF74C5-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C278-5CCE-11D4-B974-006008C01BCF}","{AECF6940-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C279-5CCE-11D4-B974-006008C01BCF}","{AECF72B5-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C27A-5CCE-11D4-B974-006008C01BCF}","{AECF6959-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C27B-5CCE-11D4-B974-006008C01BCF}","{AECF7702-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C27C-5CCE-11D4-B974-006008C01BCF}","{AECF7013-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C27D-5CCE-11D4-B974-006008C01BCF}","{AECF6B67-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C27E-5CCE-11D4-B974-006008C01BCF}","{AECF7A29-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C27F-5CCE-11D4-B974-006008C01BCF}","{AECF7C56-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C280-5CCE-11D4-B974-006008C01BCF}","{AECF69A1-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C281-5CCE-11D4-B974-006008C01BCF}","{AECF7D53-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C282-5CCE-11D4-B974-006008C01BCF}","{AECF7059-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C283-5CCE-11D4-B974-006008C01BCF}","{AECF715C-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C284-5CCE-11D4-B974-006008C01BCF}","{AECF7870-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C285-5CCE-11D4-B974-006008C01BCF}","{AECF73A5-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C286-5CCE-11D4-B974-006008C01BCF}","{AECF6A06-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C287-5CCE-11D4-B974-006008C01BCF}","{AECF6ED0-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C288-5CCE-11D4-B974-006008C01BCF}","{AECF7419-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C289-5CCE-11D4-B974-006008C01BCF}","{AECF7DD5-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C28A-5CCE-11D4-B974-006008C01BCF}","{AECF6B4A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C28B-5CCE-11D4-B974-006008C01BCF}","{AECF71F4-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C28C-5CCE-11D4-B974-006008C01BCF}","{AECF6F2C-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C28D-5CCE-11D4-B974-006008C01BCF}","{AECF7E13-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C28E-5CCE-11D4-B974-006008C01BCF}","{AECF704E-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C28F-5CCE-11D4-B974-006008C01BCF}","{AECF7652-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C290-5CCE-11D4-B974-006008C01BCF}","{AECF69D0-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C291-5CCE-11D4-B974-006008C01BCF}","{AECF74D6-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C292-5CCE-11D4-B974-006008C01BCF}","{AECF77C2-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C293-5CCE-11D4-B974-006008C01BCF}","{AECF7EAA-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C294-5CCE-11D4-B974-006008C01BCF}","{AECF6B38-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C295-5CCE-11D4-B974-006008C01BCF}","{AECF6F64-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C296-5CCE-11D4-B974-006008C01BCF}","{AECF7062-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C297-5CCE-11D4-B974-006008C01BCF}","{AECF7863-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C298-5CCE-11D4-B974-006008C01BCF}","{AECF708A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C299-5CCE-11D4-B974-006008C01BCF}","{AECF6A07-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C29A-5CCE-11D4-B974-006008C01BCF}","{AECF72BF-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C29B-5CCE-11D4-B974-006008C01BCF}","{AECF6F30-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C29C-5CCE-11D4-B974-006008C01BCF}","{AECF71FF-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C29D-5CCE-11D4-B974-006008C01BCF}","{AECF72E2-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C29E-5CCE-11D4-B974-006008C01BCF}","{AECF712A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C29F-5CCE-11D4-B974-006008C01BCF}","{AECF7639-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2A0-5CCE-11D4-B974-006008C01BCF}","{AECF7A5B-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2A1-5CCE-11D4-B974-006008C01BCF}","{AECF7058-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2A2-5CCE-11D4-B974-006008C01BCF}","{AECF6F76-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2A3-5CCE-11D4-B974-006008C01BCF}","{AECF6C9A-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2A4-5CCE-11D4-B974-006008C01BCF}","{AECF706B-5BD4-11D4-B974-006008C01BCF}",8.00,,,
"{0802C2A5-5CCE-11D4-B974-006008C01BCF}","{AECF6BEA-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2A6-5CCE-11D4-B974-006008C01BCF}","{AECF6EDE-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2A7-5CCE-11D4-B974-006008C01BCF}","{AECF7EA7-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2A8-5CCE-11D4-B974-006008C01BCF}","{AECF6F00-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2A9-5CCE-11D4-B974-006008C01BCF}","{AECF7CE7-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2AA-5CCE-11D4-B974-006008C01BCF}","{AECF6C91-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2AB-5CCE-11D4-B974-006008C01BCF}","{AECF7862-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2AC-5CCE-11D4-B974-006008C01BCF}","{AECF69E5-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2AD-5CCE-11D4-B974-006008C01BCF}","{AECF7F6E-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2AE-5CCE-11D4-B974-006008C01BCF}","{AECF73F5-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2AF-5CCE-11D4-B974-006008C01BCF}","{AECF6AF9-5BD4-11D4-B974-006008C01BCF}",6.00,,,
"{0802C2B0-5CCE-11D4-B974-006008C01BCF}","{AECF7D9A-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2B1-5CCE-11D4-B974-006008C01BCF}","{AECF6ED6-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2B2-5CCE-11D4-B974-006008C01BCF}","{AECF729A-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2B3-5CCE-11D4-B974-006008C01BCF}","{AECF7DD3-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2B4-5CCE-11D4-B974-006008C01BCF}","{AECF7004-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2B5-5CCE-11D4-B974-006008C01BCF}","{AECF6A59-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2B6-5CCE-11D4-B974-006008C01BCF}","{AECF7207-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2B7-5CCE-11D4-B974-006008C01BCF}","{AECF6C65-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2B8-5CCE-11D4-B974-006008C01BCF}","{AECF7E33-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2B9-5CCE-11D4-B974-006008C01BCF}","{AECF7C9C-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2BA-5CCE-11D4-B974-006008C01BCF}","{AECF6CF9-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2BB-5CCE-11D4-B974-006008C01BCF}","{AECF7DBA-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2BC-5CCE-11D4-B974-006008C01BCF}","{AECF7423-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2BD-5CCE-11D4-B974-006008C01BCF}","{AECF7CDD-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2BE-5CCE-11D4-B974-006008C01BCF}","{AECF6B3C-5BD4-11D4-B974-006008C01BCF}",5.00,,,
"{0802C2BF-5CCE-11D4-B974-006008C01BCF}","{AECF6EAC-5BD4-11D4-B974-006008C01BCF}",10.00,,,
"{0802C2C0-5CCE-11D4-B974-006008C01BCF}","{AECF6C3C-5BD4-11D4-B974-006008C01BCF}",5.00,,,
