"Date","Station","Tow","Time","Tide","BottomDepth","CableOut","Duration","NetMeterSerial","NetMeterStart","NetMeterEnd","NetMeterCheck","CBMeterSerial","CBMeterStart","CBMeterEnd","CBMeterCheck","Comments"
2012-03-20,609,1,1899-12-30 08:55:00,"2",31,125,10,24584,364428,385060,20632,NA,NA,NA,NA,NA
2012-03-20,610,1,1899-12-30 08:27:00,"2",12,60,10,24584,344480,364426,19946,NA,NA,NA,NA,NA
2012-03-20,703,1,1899-12-30 12:25:00,"4",11,60,10,24596,350334,368788,18454,NA,NA,NA,NA,NA
2012-03-20,704,1,1899-12-30 12:08:00,"4",32,125,10,24596,331175,350334,19159,NA,NA,NA,NA,NA
2012-03-20,705,1,1899-12-30 11:25:00,"3",11,60,10,24596,293721,311767,18046,NA,NA,NA,NA,NA
2012-03-20,706,1,1899-12-30 11:48:00,"4",30,125,10,24596,311767,331175,19408,NA,NA,NA,NA,NA
2012-03-20,707,1,1899-12-30 11:08:00,"3",30,125,10,24596,274707,293721,19014,NA,NA,NA,NA,NA
2012-03-20,711,1,1899-12-30 10:39:00,"2",12,60,10,24596,257385,274707,17322,NA,NA,NA,NA,NA
2012-03-20,716,1,1899-12-30 09:50:00,"2",41,155,10,24596,216635,237388,20753,NA,NA,NA,NA,NA
2012-03-20,723,1,1899-12-30 10:11:00,"2",40,155,10,24596,237382,257385,20003,NA,NA,NA,NA,NA
2012-03-20,812,1,1899-12-30 08:41:00,"2",26,110,10,24596,197300,216635,19335,NA,NA,NA,NA,NA
2012-03-20,815,1,1899-12-30 08:15:00,"2",10,60,10,24596,179627,197300,17673,NA,NA,NA,NA,NA
2013-01-02,501,1,1899-12-30 10:45:00,"2",44,155,10,24653,615135,634733,19598,NA,NA,NA,NA,"Line went out 50' too far.  Brought it back up during first pull."
2013-01-02,504,1,1899-12-30 11:08:00,"2",27,110,10,24653,634739,653615,18876,NA,NA,NA,NA,NA
2013-01-02,508,1,1899-12-30 09:50:00,"2",49,155,10,24653,580928,598060,17132,NA,NA,NA,NA,NA
2013-01-02,513,1,1899-12-30 09:00:00,"2",60,155,10,24653,545509,564934,19425,NA,NA,NA,NA,NA
2013-01-02,519,1,1899-12-30 11:18:00,"2",12,60,10,24653,598059,615315,17256,NA,NA,NA,NA,NA
2013-01-02,520,1,1899-12-30 11:43:00,"2",40,155,10,24653,653619,670593,16974,NA,NA,NA,NA,NA
2013-01-02,801,1,1899-12-30 08:36:00,"4",22,90,10,24653,526968,545512,18544,NA,NA,NA,NA,NA
2013-01-02,804,1,1899-12-30 08:12:00,"4",37,140,10,24653,506817,526961,20144,NA,NA,NA,NA,NA
2013-01-02,809,1,1899-12-30 07:55:00,"4",51,155,10,24599,771375,791440,20065,NA,NA,NA,NA,NA
2013-01-02,901,1,1899-12-30 08:23:00,"4",10,60,10,24599,791445,810046,18601,NA,NA,NA,NA,NA
2013-01-02,902,1,1899-12-30 08:43:00,"4",28,110,10,24599,810044,829619,19575,NA,NA,NA,NA,NA
2013-01-02,906,1,1899-12-30 12:55:00,"2",39,140,10,24599,923907,943839,19932,NA,NA,NA,NA,NA
2013-01-02,910,1,1899-12-30 12:29:00,"1",34,125,10,24599,903217,923902,20685,NA,NA,NA,NA,NA
2013-01-02,912,1,1899-12-30 11:32:00,"1",38,140,10,24599,887815,903212,15397,NA,NA,NA,NA,"Lots of weeds"
2013-01-02,914,1,1899-12-30 10:45:00,"4",34,125,10,24599,868726,887814,19088,NA,NA,NA,NA,NA
2013-01-02,915,1,1899-12-30 09:12:00,"4",32,125,10,24599,829671,849537,19866,NA,NA,NA,NA,NA
2013-01-02,918,1,1899-12-30 09:59:00,"4",24,90,10,24599,849535,868719,19184,NA,NA,NA,NA,NA
2013-01-02,919,1,1899-12-30 13:36:00,"2",24,90,10,24599,943839,964959,21120,NA,NA,NA,NA,NA
2013-01-03,405,1,1899-12-30 10:57:00,"2",9,45,10,24653,761610,778199,16589,NA,NA,NA,NA,NA
2013-01-03,411,1,1899-12-30 11:25:00,"2",8,45,10,24653,778199,797482,19283,NA,NA,NA,NA,NA
2013-01-03,418,1,1899-12-30 10:35:00,"2",35,140,10,24653,743868,761610,17742,NA,NA,NA,NA,NA
2013-01-03,602,1,1899-12-30 10:09:00,"2",4,45,10,24653,725989,743868,17879,NA,NA,NA,NA,NA
2013-01-03,606,1,1899-12-30 09:40:00,"2",26,110,10,24653,707558,725989,18431,NA,NA,NA,NA,NA
2013-01-03,609,1,1899-12-30 09:55:00,"1",33,125,10,24653,689217,707558,18341,NA,NA,NA,NA,NA
2013-01-03,610,1,1899-12-30 08:20:00,"4",15,75,10,24653,670969,689217,18248,NA,NA,NA,NA,NA
2013-01-03,703,1,1899-12-30 12:36:00,"2",10,60,10,24653,814752,833655,18903,NA,NA,NA,NA,NA
2013-01-03,704,1,1899-12-30 12:17:00,"2",30,125,10,24653,797482,814752,17270,NA,NA,NA,NA,NA
2013-01-03,705,1,1899-12-30 10:33:00,"2",19,75,10,24599,4487,24109,19622,NA,NA,NA,NA,NA
2013-01-03,706,1,1899-12-30 12:44:00,"2",32,125,10,24599,102156,121807,19651,NA,NA,NA,NA,NA
2013-01-03,707,1,1899-12-30 10:51:00,"2",32,125,10,24599,24110,43566,19456,NA,NA,NA,NA,NA
2013-01-03,711,1,1899-12-30 12:10:00,"2",12,60,10,24599,83515,102151,18636,NA,NA,NA,NA,NA
2013-01-03,716,1,1899-12-30 11:29:00,"2",40,155,10,24599,44182,64643,20461,NA,NA,NA,NA,NA
2013-01-03,723,1,1899-12-30 11:46:00,"2",34,125,10,24599,64646,83514,18868,NA,NA,NA,NA,NA
2013-01-03,812,1,1899-12-30 09:48:00,"1",18,75,10,24599,985245,4472,19227,NA,NA,NA,NA,NA
2013-01-03,815,1,1899-12-30 09:19:00,"4",17,75,10,24599,964956,985243,20287,NA,NA,NA,NA,NA
2013-01-14,501,1,1899-12-30 09:52:00,"2",25,110,10,24653,929506,949675,20169,NA,NA,NA,NA,NA
2013-01-14,504,1,1899-12-30 10:15:00,"2",24,90,10,24653,949673,970109,20436,NA,NA,NA,NA,NA
2013-01-14,508,1,1899-12-30 09:07:00,"2",55,155,10,24653,891687,911501,19814,NA,NA,NA,NA,NA
2013-01-14,513,1,1899-12-30 08:43:00,"2",42,155,10,24653,874296,891681,17385,NA,NA,NA,NA,NA
2013-01-14,519,1,1899-12-30 09:30:00,"2",6,45,10,24653,911512,929482,17970,NA,NA,NA,NA,NA
2013-01-14,520,1,1899-12-30 10:46:00,"2",40,155,10,24653,970115,989955,19840,NA,NA,NA,NA,NA
2013-01-14,801,1,1899-12-30 08:22:00,"2",20,90,10,24653,854025,874270,20245,NA,NA,NA,NA,NA
2013-01-14,804,1,1899-12-30 08:00:00,"2",40,155,10,24653,833652,854025,20373,NA,NA,NA,NA,NA
2013-01-14,809,1,1899-12-30 08:08:00,"2",43,155,10,24599,121809,138168,16359,NA,NA,NA,NA,NA
2013-01-14,901,1,1899-12-30 08:37:00,"2",12,60,10,24599,138171,156346,18175,NA,NA,NA,NA,NA
2013-01-14,902,1,1899-12-30 09:08:00,"2",23,90,10,24599,156348,173334,16986,NA,NA,NA,NA,NA
2013-01-14,906,1,1899-12-30 13:18:00,"1",39,140,10,24599,265775,283548,17773,NA,NA,NA,NA,NA
2013-01-14,910,1,1899-12-30 12:53:00,"2",23,90,10,24599,247791,265775,17984,NA,NA,NA,NA,NA
2013-01-14,912,1,1899-12-30 12:03:00,"2",38,140,10,24599,228595,247789,19194,NA,NA,NA,NA,"Depth estimated"
2013-01-14,914,1,1899-12-30 11:19:00,"2",19,75,10,24599,210314,228390,18076,NA,NA,NA,NA,NA
2013-01-14,915,1,1899-12-30 09:48:00,"2",12,60,10,24599,173334,191428,18094,NA,NA,NA,NA,NA
2013-01-14,918,1,1899-12-30 10:34:00,"2",20,45,10,24599,191428,209736,18308,NA,NA,NA,NA,"Depth gauges not working. Fish finder jumps around, & console gauge flashes 162. Used Ken & rough estimate from fish finder to determine depth."
2013-01-14,919,1,1899-12-30 13:53:00,"2",22,90,10,24599,283554,301616,18062,NA,NA,NA,NA,NA
2013-01-15,405,1,1899-12-30 10:41:00,"2",9,45,10,24653,79013,94980,15967,NA,NA,NA,NA,NA
2013-01-15,411,1,1899-12-30 11:09:00,"2",9,45,10,24653,94980,113048,18068,NA,NA,NA,NA,NA
2013-01-15,418,1,1899-12-30 10:21:00,"2",30,125,10,24653,62581,79014,16433,NA,NA,NA,NA,NA
2013-01-15,602,1,1899-12-30 09:48:00,"2",5,45,10,24653,45385,62565,17180,NA,NA,NA,NA,NA
2013-01-15,606,1,1899-12-30 09:19:00,"2",23,90,10,24653,26802,45229,18427,NA,NA,NA,NA,NA
2013-01-15,609,1,1899-12-30 08:45:00,"2",34,125,10,24653,8449,26800,18351,NA,NA,NA,NA,NA
2013-01-15,610,1,1899-12-30 08:17:00,"1",13,60,10,24653,990099,8449,18350,NA,NA,NA,NA,NA
2013-01-15,703,1,1899-12-30 13:18:00,"2",10,60,10,24599,460348,477049,16701,NA,NA,NA,NA,NA
2013-01-15,704,1,1899-12-30 12:59:00,"2",30,125,10,24599,442647,460349,17702,NA,NA,NA,NA,NA
2013-01-15,705,1,1899-12-30 12:16:00,"2",16,75,10,24599,406743,423812,17069,NA,NA,NA,NA,NA
2013-01-15,706,1,1899-12-30 12:37:00,"2",33,125,10,24599,423813,442647,18834,NA,NA,NA,NA,NA
2013-01-15,707,1,1899-12-30 11:58:00,"2",33,125,10,24599,388004,406743,18739,NA,NA,NA,NA,NA
2013-01-15,711,1,1899-12-30 11:27:00,"2",12,60,10,24599,371562,387993,16431,NA,NA,NA,NA,NA
2013-01-15,716,1,1899-12-30 10:37:00,"2",48,155,10,24599,337497,353160,15663,NA,NA,NA,NA,NA
2013-01-15,723,1,1899-12-30 10:59:00,"2",40,155,10,24599,353161,371562,18401,NA,NA,NA,NA,NA
2013-01-15,812,1,1899-12-30 09:27:00,"2",24,90,10,24599,319989,337495,17506,NA,NA,NA,NA,NA
2013-01-15,815,1,1899-12-30 09:00:00,"4",15,75,10,24599,301615,319987,18372,NA,NA,NA,NA,NA
2013-01-28,508,1,1899-12-30 10:35:00,"2",51,155,10,24653,189001,207770,18769,NA,NA,NA,NA,NA
2013-01-28,513,1,1899-12-30 09:13:00,"2",40,155,10,24653,171934,188917,16983,NA,NA,NA,NA,NA
2013-01-28,519,1,1899-12-30 11:00:00,"2",6,60,10,24653,207771,226070,18299,NA,NA,NA,NA,NA
2013-01-28,520,1,1899-12-30 11:35:00,"2",42,155,10,24653,226151,245214,19063,NA,NA,NA,NA,NA
2013-01-28,703,1,1899-12-30 08:24:00,"2",7,60,10,24653,132966,153089,20123,NA,NA,NA,NA,NA
2013-01-28,704,1,1899-12-30 08:44:00,"2",34,140,10,24653,153102,171942,18840,NA,NA,NA,NA,NA
2013-01-28,801,1,1899-12-30 11:57:00,"3",22,110,10,24653,245215,263743,18528,NA,NA,NA,NA,NA
2013-01-28,804,1,1899-12-30 12:18:00,"3",42,155,10,24653,263743,282779,19036,NA,NA,NA,NA,NA
2013-01-28,809,1,1899-12-30 07:49:00,"2",44,155,10,24653,113039,132287,19248,NA,NA,NA,NA,NA
2013-01-28,901,1,1899-12-30 08:01:00,"2",11,45,10,24599,477052,497637,20585,NA,NA,NA,NA,NA
2013-01-28,902,1,1899-12-30 08:39:00,"2",25,110,10,24599,516819,540933,24114,NA,NA,NA,NA,"Retow due to heavy debris from hitting bottom."
2013-01-28,906,1,1899-12-30 12:17:00,"4",37,140,10,24599,652891,674092,21201,NA,NA,NA,NA,NA
2013-01-28,910,1,1899-12-30 11:51:00,"3",39,125,10,24599,634083,652885,18802,NA,NA,NA,NA,NA
2013-01-28,912,1,1899-12-30 11:00:00,"2",38,155,10,24599,608796,633894,25098,NA,NA,NA,NA,NA
2013-01-28,914,1,1899-12-30 10:18:00,"2",19,90,10,24599,586486,608793,22307,NA,NA,NA,NA,NA
2013-01-28,915,1,1899-12-30 09:03:00,"2",30,125,10,24599,540937,564882,23945,NA,NA,NA,NA,NA
2013-01-28,918,1,1899-12-30 09:33:00,"2",24,110,10,24599,564794,586482,21688,NA,NA,NA,NA,NA
2013-01-28,919,1,1899-12-30 12:46:00,"4",25,90,10,24599,674097,695988,21891,NA,NA,NA,NA,NA
2013-01-29,405,1,1899-12-30 10:43:00,"3",9,45,10,24653,374420,393103,18683,NA,NA,NA,NA,NA
2013-01-29,411,1,1899-12-30 11:05:00,"3",9,45,10,24653,393096,410946,17850,NA,NA,NA,NA,NA
2013-01-29,418,1,1899-12-30 10:15:00,"2",32,125,10,24653,356693,374421,17728,NA,NA,NA,NA,NA
2013-01-29,501,1,1899-12-30 11:29:00,"3",34,125,10,24653,410948,430697,19749,NA,NA,NA,NA,NA
2013-01-29,504,1,1899-12-30 11:53:00,"4",24,90,10,24653,430690,449388,18698,NA,NA,NA,NA,NA
2013-01-29,602,1,1899-12-30 09:46:00,"2",5,45,10,24653,339521,356692,17171,NA,NA,NA,NA,NA
2013-01-29,606,1,1899-12-30 09:19:00,"2",18,75,10,24653,320549,339527,18978,NA,NA,NA,NA,NA
2013-01-29,609,1,1899-12-30 08:34:00,"2",34,125,10,24653,301781,320548,18767,NA,NA,NA,NA,NA
2013-01-29,610,1,1899-12-30 08:05:00,"2",12,60,10,24653,283581,301781,18200,NA,NA,NA,NA,NA
2013-01-29,705,1,1899-12-30 09:22:00,"2",13,60,10,24599,734794,754885,20091,NA,NA,NA,NA,"Came in 30s late."
2013-01-29,706,1,1899-12-30 11:47:00,"2",22,90,10,24599,837649,859687,22038,NA,NA,NA,NA,NA
2013-01-29,707,1,1899-12-30 09:43:00,"2",25,110,10,24599,754883,777046,22163,NA,NA,NA,NA,NA
2013-01-29,711,1,1899-12-30 10:10:00,"2",13,60,10,24599,777059,797126,20067,NA,NA,NA,NA,NA
2013-01-29,716,1,1899-12-30 10:59:00,"2",35,140,10,24599,818579,837648,19069,NA,NA,NA,NA,NA
2013-01-29,723,1,1899-12-30 10:37:00,"2",32,125,10,24599,797206,818579,21373,NA,NA,NA,NA,NA
2013-01-29,812,1,1899-12-30 08:30:00,"2",22,90,10,24599,716710,737796,21086,NA,NA,NA,NA,NA
2013-01-29,815,1,1899-12-30 08:05:00,"1",15,75,10,24599,695992,716712,20720,NA,NA,NA,NA,NA
2013-02-11,501,1,1899-12-30 10:36:00,"4",22,90,10,24653,566960,586260,19300,NA,NA,NA,NA,"Cable 90 feet per protocol in field binder."
2013-02-11,508,1,1899-12-30 11:10:00,"4",50,155,10,24653,586258,607641,21383,NA,NA,NA,NA,NA
2013-02-11,513,1,1899-12-30 09:39:00,"2",38,155,10,24653,526036,547329,21293,NA,NA,NA,NA,NA
2013-02-11,519,1,1899-12-30 10:11:00,"4",5,45,10,24653,547325,566918,19593,NA,NA,NA,NA,NA
2013-02-11,703,1,1899-12-30 08:28:00,"2",12,60,10,24653,469431,488376,18945,NA,NA,NA,NA,NA
2013-02-11,704,1,1899-12-30 08:50:00,"2",25,110,10,24653,488378,506983,18605,NA,NA,NA,NA,NA
2013-02-11,801,1,1899-12-30 09:17:00,"2",23,110,10,24653,506983,526039,19056,NA,NA,NA,NA,NA
2013-02-11,804,1,1899-12-30 11:46:00,"4",32,140,10,24653,607639,628661,21022,NA,NA,NA,NA,NA
2013-02-11,809,1,1899-12-30 07:52:00,"2",42,155,10,24653,449388,469401,20013,NA,NA,NA,NA,NA
2013-02-11,901,1,1899-12-30 11:27:00,"4",7,45,10,24599,874858,895651,20793,NA,NA,NA,NA,"Retow due to winch problems"
2013-02-11,902,1,1899-12-30 11:50:00,"2",24,90,10,24599,895648,916745,21097,NA,NA,NA,NA,NA
2013-02-11,906,1,1899-12-30 15:38:00,"4",38,140,10,24599,27013,48135,21122,NA,NA,NA,NA,NA
2013-02-11,910,1,1899-12-30 15:12:00,"4",39,140,10,24599,5460,27009,21549,NA,NA,NA,NA,NA
2013-02-11,912,1,1899-12-30 14:17:00,"4",38,140,10,24599,982591,5461,22870,NA,NA,NA,NA,NA
2013-02-11,914,1,1899-12-30 13:31:00,"3",34,125,10,24599,961216,982586,21370,NA,NA,NA,NA,NA
2013-02-11,915,1,1899-12-30 12:20:00,"2",29,110,10,24599,916746,938617,21871,NA,NA,NA,NA,"Pulled to near bank mid-tow to let a barge pass."
2013-02-11,918,1,1899-12-30 12:52:00,"2",22,90,10,24599,938620,961214,22594,NA,NA,NA,NA,NA
2013-02-12,405,1,1899-12-30 11:45:00,"4",12,60,10,24653,725017,744775,19758,NA,NA,NA,NA,NA
2013-02-12,411,1,1899-12-30 12:13:00,"4",10,60,10,24653,744782,764966,20184,NA,NA,NA,NA,NA
2013-02-12,418,1,1899-12-30 10:56:00,"2",32,125,10,24653,704891,725012,20121,NA,NA,NA,NA,NA
2013-02-12,504,1,1899-12-30 12:40:00,"4",22,90,10,24653,764997,785018,20021,NA,NA,NA,NA,NA
2013-02-12,520,1,1899-12-30 13:12:00,"4",42,155,10,24653,785067,805775,20708,NA,NA,NA,NA,NA
2013-02-12,602,1,1899-12-30 10:30:00,"2",4,45,10,24653,686114,704893,18779,NA,NA,NA,NA,NA
2013-02-12,606,1,1899-12-30 10:01:00,"2",23,90,10,24653,667246,686115,18869,NA,NA,NA,NA,NA
2013-02-12,609,1,1899-12-30 09:24:00,"2",36,140,10,24653,647692,667234,19542,NA,NA,NA,NA,NA
2013-02-12,610,1,1899-12-30 08:54:00,"2",12,60,10,24653,628688,647691,19003,NA,NA,NA,NA,NA
2013-02-12,705,1,1899-12-30 09:35:00,"2",18,75,10,24599,111204,132452,21248,NA,NA,NA,NA,"No Van Dorn"
2013-02-12,706,1,1899-12-30 11:46:00,"2",26,110,10,24599,214711,236791,22080,NA,NA,NA,NA,"No Van Dorn"
2013-02-12,707,1,1899-12-30 09:53:00,"2",28,110,10,24599,132452,154470,22018,NA,NA,NA,NA,"No Van Dorn"
2013-02-12,711,1,1899-12-30 10:20:00,"2",13,60,10,24599,154470,175961,21491,NA,NA,NA,NA,"No Van Dorn"
2013-02-12,716,1,1899-12-30 11:03:00,"2",36,140,10,24599,192690,214710,22020,NA,NA,NA,NA,"No Van Dorn"
2013-02-12,723,1,1899-12-30 10:45:00,"2",36,140,10,24599,175961,192690,16729,NA,NA,NA,NA,"No Van Dorn"
2013-02-12,812,1,1899-12-30 08:49:00,"2",24,90,10,24599,91001,111022,20021,NA,NA,NA,NA,"No Van Dorn. Used gallon jug since there were no spare quarts."
2013-02-12,815,1,1899-12-30 08:23:00,"2",25,110,10,24599,68734,91001,22267,NA,NA,NA,NA,"No Van Dorn. Ship coming up channel at a safe distance."
2013-02-12,919,1,1899-12-30 07:52:00,"1",24,90,10,24599,48133,68729,20596,NA,NA,NA,NA,"No Van Dorn; no bottom env. Data"
2013-02-25,501,1,1899-12-30 11:06:00,"4",25,110,10,24653,897791,915047,17256,NA,NA,NA,NA,NA
2013-02-25,508,1,1899-12-30 12:25:00,"4",44,155,10,24653,915057,934006,18949,NA,NA,NA,NA,NA
2013-02-25,513,1,1899-12-30 09:54:00,"3",59,155,10,24653,860282,879514,19232,NA,NA,NA,NA,NA
2013-02-25,519,1,1899-12-30 10:34:00,"4",8,45,10,24653,879564,897784,18220,NA,NA,NA,NA,NA
2013-02-25,703,1,1899-12-30 09:03:00,"2",7,45,10,24653,823048,841484,18436,NA,NA,NA,NA,NA
2013-02-25,704,1,1899-12-30 09:24:00,"2",31,125,10,24653,841484,860289,18805,NA,NA,NA,NA,NA
2013-02-25,801,1,1899-12-30 12:59:00,"4",23,90,10,24653,934007,951597,17590,NA,NA,NA,NA,NA
2013-02-25,804,1,1899-12-30 13:25:00,"4",38,140,10,24653,951599,969756,18157,NA,NA,NA,NA,NA
2013-02-25,809,1,1899-12-30 08:24:00,"2",41,155,10,24653,805793,823048,17255,NA,NA,NA,NA,NA
2013-02-25,901,1,1899-12-30 08:02:00,"2",6,45,10,24599,236901,256835,19934,NA,NA,NA,NA,NA
2013-02-25,902,1,1899-12-30 08:34:00,"2",25,110,10,24599,256833,279769,22936,NA,NA,NA,NA,NA
2013-02-25,906,1,1899-12-30 12:34:00,"4",38,140,10,24599,392353,415572,23219,NA,NA,NA,NA,NA
2013-02-25,910,1,1899-12-30 12:09:00,"4",40,155,10,24599,369724,392348,22624,NA,NA,NA,NA,NA
2013-02-25,912,1,1899-12-30 11:05:00,"3",38,140,10,24599,344792,369725,24933,NA,NA,NA,NA,NA
2013-02-25,914,1,1899-12-30 10:22:00,"2",28,110,10,24599,323152,344790,21638,NA,NA,NA,NA,NA
2013-02-25,915,1,1899-12-30 09:03:00,"2",22,90,10,24599,279768,301836,22068,NA,NA,NA,NA,NA
2013-02-25,918,1,1899-12-30 09:40:00,"2",23,90,10,24599,301836,323152,21316,NA,NA,NA,NA,NA
2013-02-25,919,1,1899-12-30 13:16:00,"4",25,110,10,24599,415573,438926,23353,NA,NA,NA,NA,NA
2013-02-26,405,1,1899-12-30 10:43:00,"4",4,45,10,24653,61281,77300,16019,NA,NA,NA,NA,NA
2013-02-26,411,1,1899-12-30 11:28:00,"4",7,45,10,24653,77294,97129,19835,NA,NA,NA,NA,NA
2013-02-26,418,1,1899-12-30 10:20:00,"4",29,110,10,24653,41580,61278,19698,NA,NA,NA,NA,NA
2013-02-26,504,1,1899-12-30 11:56:00,"4",20,90,10,24653,97127,115749,18622,NA,NA,NA,NA,NA
2013-02-26,520,1,1899-12-30 12:39:00,"4",40,155,10,24653,128810,147391,18581,NA,NA,NA,NA,"Re-tow, not enough line let out."
2013-02-26,602,1,1899-12-30 09:53:00,"4",2,45,10,24653,24405,41580,17175,NA,NA,NA,NA,NA
2013-02-26,606,1,1899-12-30 09:25:00,"3",19,75,10,24653,6198,24401,18203,NA,NA,NA,NA,NA
2013-02-26,609,1,1899-12-30 08:42:00,"2",22,90,10,24653,989965,6197,16232,NA,NA,NA,NA,NA
2013-02-26,610,1,1899-12-30 08:12:00,"2",10,60,10,24653,969940,989965,20025,NA,NA,NA,NA,"Cable went out 30' too far but corrected immediately."
2013-02-26,705,1,1899-12-30 11:18:00,"3",13,60,10,24599,576544,599524,22980,NA,NA,NA,NA,"Windy"
2013-02-26,706,1,1899-12-30 11:41:00,"3",22,90,10,24599,599525,622467,22942,NA,NA,NA,NA,"Windy"
2013-02-26,707,1,1899-12-30 10:56:00,"2",32,125,10,24599,554709,576544,21835,NA,NA,NA,NA,"Windy"
2013-02-26,711,1,1899-12-30 10:13:00,"2",12,60,10,24599,532857,554709,21852,NA,NA,NA,NA,"Windy"
2013-02-26,716,1,1899-12-30 09:26:00,"2",40,155,10,24599,485914,509000,23086,NA,NA,NA,NA,"Windy"
2013-02-26,723,1,1899-12-30 09:47:00,"2",38,140,10,24599,509003,532850,23847,NA,NA,NA,NA,"Windy"
2013-02-26,812,1,1899-12-30 08:18:00,"2",21,90,10,24599,463227,485800,22573,NA,NA,NA,NA,"Windy."
2013-02-26,815,1,1899-12-30 07:47:00,"2",40,155,10,24599,438937,463204,24267,NA,NA,NA,NA,"Windy."
2013-03-18,501,1,1899-12-30 10:39:00,"2",36,140,10,24653,225620,242154,16534,NA,NA,NA,NA,"Re-sampled bottom EC- 1st read YSI not in proper setting; 1st sample dumped. 2nd sample taken at 10:55."
2013-03-18,508,1,1899-12-30 12:04:00,"2",46,155,10,24653,250174,268471,18297,NA,NA,NA,NA,"Re-tow - net full of sand."
2013-03-18,513,1,1899-12-30 09:37:00,"2",57,155,10,24653,195249,210091,14842,NA,NA,NA,NA,NA
2013-03-18,519,1,1899-12-30 10:11:00,"2",6,45,10,24653,210086,225620,15534,NA,NA,NA,NA,"Cable let out only 35', corrected at 09:30, let out to 45'."
2013-03-18,703,1,1899-12-30 08:44:00,"4",5,45,10,24653,163679,177831,14152,NA,NA,NA,NA,"Line spooled 5' too long, corrected immediately"
2013-03-18,704,1,1899-12-30 09:07:00,"1",30,125,10,24653,177831,195248,17417,NA,NA,NA,NA,NA
2013-03-18,801,1,1899-12-30 12:36:00,"2",20,90,10,24653,268472,285200,16728,NA,NA,NA,NA,NA
2013-03-18,804,1,1899-12-30 13:07:00,"2",35,140,10,24653,285204,302789,17585,NA,NA,NA,NA,"Wake at 13:10"
2013-03-18,809,1,1899-12-30 08:07:00,"4",45,155,10,24653,147398,163682,16284,NA,NA,NA,NA,"Latitude and longitude taken at 0811."
2013-03-18,901,1,1899-12-30 08:18:00,"4",8,45,10,24599,622611,645245,22634,NA,NA,NA,NA,NA
2013-03-18,902,1,1899-12-30 08:39:00,"4",24,110,10,24599,645245,665378,20133,NA,NA,NA,NA,NA
2013-03-18,906,1,1899-12-30 12:29:00,"2",39,155,10,24599,772100,793204,21104,NA,NA,NA,NA,NA
2013-03-18,910,1,1899-12-30 11:06:00,"4",39,140,10,24599,731248,752064,20816,NA,NA,NA,NA,NA
2013-03-18,912,1,1899-12-30 11:33:00,"4",39,155,10,24599,752064,772092,20028,NA,NA,NA,NA,NA
2013-03-18,914,1,1899-12-30 10:28:00,"4",34,125,10,24599,708235,731248,23013,NA,NA,NA,NA,NA
2013-03-18,915,1,1899-12-30 09:06:00,"4",34,140,10,24599,665378,687149,21771,NA,NA,NA,NA,NA
2013-03-18,918,1,1899-12-30 09:44:00,"4",24,110,10,24599,687159,708235,21076,NA,NA,NA,NA,NA
2013-03-18,919,1,1899-12-30 13:04:00,"2",19,90,10,24599,794291,815069,20778,NA,NA,NA,NA,NA
2013-03-19,405,1,1899-12-30 10:55:00,"2",10,60,10,24653,388266,399764,11498,NA,NA,NA,NA,NA
2013-03-19,411,1,1899-12-30 12:15:00,"2",10,60,10,24653,416044,428392,12348,NA,NA,NA,NA,"Re-tow twice, mud/debris in net."
2013-03-19,418,1,1899-12-30 10:31:00,"2",27,110,10,24653,369389,388236,18847,NA,NA,NA,NA,NA
2013-03-19,504,1,1899-12-30 12:46:00,"2",19,75,10,24653,428394,445825,17431,NA,NA,NA,NA,NA
2013-03-19,520,1,1899-12-30 13:24:00,"2",41,155,10,24653,445822,465660,19838,NA,NA,NA,NA,"Wake created by small boat at 13:29"
2013-03-19,602,1,1899-12-30 10:01:00,"2",5,45,10,24653,352429,369391,16962,NA,NA,NA,NA,NA
2013-03-19,606,1,1899-12-30 09:32:00,"2",21,90,10,24653,335615,352425,16810,NA,NA,NA,NA,NA
2013-03-19,609,1,1899-12-30 08:47:00,"1",31,125,10,24653,318555,335613,17058,NA,NA,NA,NA,NA
2013-03-19,610,1,1899-12-30 08:16:00,"1",15,75,10,24653,302785,318554,15769,NA,NA,NA,NA,NA
2013-03-19,705,1,1899-12-30 10:59:00,"2",17,75,10,24599,939456,959873,20417,NA,NA,NA,NA,NA
2013-03-19,706,1,1899-12-30 11:28:00,"2",29,110,10,24599,959876,981028,21152,NA,NA,NA,NA,NA
2013-03-19,707,1,1899-12-30 10:38:00,"1",29,110,10,24599,917879,939456,21577,NA,NA,NA,NA,NA
2013-03-19,711,1,1899-12-30 10:10:00,"1",13,60,10,24599,897637,917879,20242,NA,NA,NA,NA,NA
2013-03-19,716,1,1899-12-30 09:26:00,"4",39,140,10,24599,855987,877066,21079,NA,NA,NA,NA,NA
2013-03-19,723,1,1899-12-30 09:44:00,"4",34,125,10,24599,877066,897637,20571,NA,NA,NA,NA,NA
2013-03-19,812,1,1899-12-30 08:30:00,"4",17,75,10,24599,833678,855962,22284,NA,NA,NA,NA,NA
2013-03-19,815,1,1899-12-30 08:04:00,"4",19,75,10,24599,815070,833678,18608,NA,NA,NA,NA,NA
2014-01-06,418,1,1899-12-30 12:45:00,"2",33,125,10,22847,214139,229551,15412,NA,NA,NA,NA,NA
