"Date","Station","Tow","FishCode","Catch","1/4 Subsampled","1/2 Subsampled","CatchID"
3/22/2011 0:00:00,801,1,2,1,0,0,1408
3/22/2011 0:00:00,801,1,49,40,0,0,1409
3/22/2011 0:00:00,804,1,2,2,0,0,1410
3/22/2011 0:00:00,804,1,49,24,0,0,1411
3/22/2011 0:00:00,809,1,2,1,0,0,1412
3/22/2011 0:00:00,809,1,49,90,0,0,1413
3/22/2011 0:00:00,809,1,67,1,0,0,1414
3/22/2011 0:00:00,812,1,2,2,0,0,1415
3/22/2011 0:00:00,812,1,44,2,0,0,1416
3/22/2011 0:00:00,812,1,49,765,0,0,1417
3/22/2011 0:00:00,815,1,49,64,0,0,1418
3/22/2011 0:00:00,901,1,2,1,0,0,1419
3/22/2011 0:00:00,901,1,49,313,0,0,1420
3/22/2011 0:00:00,902,1,2,1,0,0,1421
3/22/2011 0:00:00,902,1,44,4,0,0,1422
3/22/2011 0:00:00,902,1,49,215,0,0,1423
3/22/2011 0:00:00,906,1,44,1,0,0,1424
3/22/2011 0:00:00,906,1,49,92,0,0,1425
3/22/2011 0:00:00,910,1,2,1,0,0,1426
3/22/2011 0:00:00,910,1,44,1,0,0,1427
3/22/2011 0:00:00,910,1,49,30,0,0,1428
3/22/2011 0:00:00,910,1,64,2,0,0,1429
3/22/2011 0:00:00,912,1,28,1,0,0,1430
3/22/2011 0:00:00,912,1,49,27,0,0,1431
3/22/2011 0:00:00,914,1,49,151,0,0,1432
3/22/2011 0:00:00,915,1,2,1,0,0,1433
3/22/2011 0:00:00,915,1,44,1,0,0,1434
3/22/2011 0:00:00,915,1,49,129,0,0,1435
3/22/2011 0:00:00,918,1,49,111,0,0,1436
3/22/2011 0:00:00,919,1,49,298,0,0,1437
3/23/2011 0:00:00,405,1,2,8,0,0,1438
3/23/2011 0:00:00,405,1,49,107,0,0,1439
3/23/2011 0:00:00,405,1,67,1,0,0,1440
3/23/2011 0:00:00,411,1,2,8,0,0,1441
3/23/2011 0:00:00,411,1,49,19,0,0,1442
3/23/2011 0:00:00,418,1,2,1,0,0,1443
3/23/2011 0:00:00,418,1,49,19,0,0,1444
3/23/2011 0:00:00,602,1,2,36,0,0,1445
3/23/2011 0:00:00,602,1,49,114,0,0,1446
3/23/2011 0:00:00,602,1,67,1,0,0,1447
3/23/2011 0:00:00,606,1,2,10,0,0,1448
3/23/2011 0:00:00,606,1,49,20,0,0,1449
3/23/2011 0:00:00,609,1,20,1,0,0,1450
3/23/2011 0:00:00,609,1,49,56,0,0,1451
3/23/2011 0:00:00,610,1,2,2,0,0,1452
3/23/2011 0:00:00,610,1,20,3,0,0,1453
3/23/2011 0:00:00,610,1,49,51,0,0,1454
3/23/2011 0:00:00,703,1,2,3,0,0,1455
3/23/2011 0:00:00,703,1,3,1,0,0,1456
3/23/2011 0:00:00,703,1,49,14,0,0,1457
3/23/2011 0:00:00,704,1,2,4,0,0,1458
3/23/2011 0:00:00,704,1,36,1,0,0,1459
3/23/2011 0:00:00,704,1,49,7,0,0,1460
3/23/2011 0:00:00,705,1,2,1,0,0,1461
3/23/2011 0:00:00,705,1,49,6,0,0,1462
3/23/2011 0:00:00,706,1,49,2,0,0,1463
3/23/2011 0:00:00,707,1,49,14,0,0,1464
3/23/2011 0:00:00,707,1,66,1,0,0,1465
3/23/2011 0:00:00,711,1,2,1,0,0,1466
3/23/2011 0:00:00,711,1,49,20,0,0,1467
3/23/2011 0:00:00,716,1,49,32,0,0,1468
3/23/2011 0:00:00,723,1,2,2,0,0,1469
3/23/2011 0:00:00,723,1,3,2,0,0,1470
3/23/2011 0:00:00,723,1,49,3,0,0,1471
1/9/2012 0:00:00,501,1,2,72,0,0,1472
1/9/2012 0:00:00,501,1,10,2,0,0,1473
1/9/2012 0:00:00,501,1,52,62,0,0,1474
1/9/2012 0:00:00,504,1,2,16,0,0,1475
1/9/2012 0:00:00,504,1,52,13,0,0,1476
1/9/2012 0:00:00,508,1,2,107,0,0,1477
1/9/2012 0:00:00,508,1,48,1,0,0,1478
1/9/2012 0:00:00,508,1,52,8,0,0,1479
1/9/2012 0:00:00,513,1,2,195,0,0,1480
1/9/2012 0:00:00,513,1,10,1,0,0,1481
1/9/2012 0:00:00,513,1,52,8,0,0,1482
1/9/2012 0:00:00,519,1,2,113,0,0,1483
1/9/2012 0:00:00,519,1,49,5,0,0,1484
1/9/2012 0:00:00,519,1,52,79,0,0,1485
1/9/2012 0:00:00,520,1,2,58,0,0,1486
1/9/2012 0:00:00,520,1,49,1,0,0,1487
1/9/2012 0:00:00,520,1,52,73,0,0,1488
1/9/2012 0:00:00,801,1,2,130,0,0,1489
1/9/2012 0:00:00,801,1,49,1,0,0,1490
1/9/2012 0:00:00,801,1,52,40,0,0,1491
1/9/2012 0:00:00,804,1,2,38,0,0,1492
1/9/2012 0:00:00,804,1,52,9,0,0,1493
1/9/2012 0:00:00,809,1,2,78,0,0,1494
1/9/2012 0:00:00,809,1,49,1,0,0,1495
1/9/2012 0:00:00,901,1,2,1,0,0,1496
1/9/2012 0:00:00,901,1,38,1,0,0,1497
1/9/2012 0:00:00,901,1,49,1,0,0,1498
1/9/2012 0:00:00,901,1,65,2,0,0,1499
1/9/2012 0:00:00,902,1,2,10,0,0,1500
1/9/2012 0:00:00,902,1,49,1,0,0,1501
1/9/2012 0:00:00,906,1,2,4,0,0,1502
1/9/2012 0:00:00,910,1,2,1,0,0,1503
1/9/2012 0:00:00,910,1,8,3,0,0,1504
1/9/2012 0:00:00,910,1,49,1,0,0,1505
1/9/2012 0:00:00,912,1,49,9,0,0,1506
1/9/2012 0:00:00,915,1,2,1,0,0,1507
1/9/2012 0:00:00,915,1,49,1,0,0,1508
1/9/2012 0:00:00,918,1,2,4,0,0,1509
1/9/2012 0:00:00,919,1,49,2,0,0,1510
1/10/2012 0:00:00,405,1,2,3,0,0,1511
1/10/2012 0:00:00,405,1,14,1,0,0,1512
1/10/2012 0:00:00,405,1,52,790,0,0,1513
1/10/2012 0:00:00,411,1,2,1,0,0,1514
1/10/2012 0:00:00,411,1,10,2,0,0,1515
1/10/2012 0:00:00,411,1,52,166,0,0,1516
1/10/2012 0:00:00,411,1,59,1,0,0,1517
1/10/2012 0:00:00,418,1,2,6,0,0,1518
1/10/2012 0:00:00,418,1,10,3,0,0,1519
1/10/2012 0:00:00,418,1,50,1,0,0,1520
1/10/2012 0:00:00,418,1,52,211,0,0,1521
1/10/2012 0:00:00,602,1,2,25,0,0,1522
1/10/2012 0:00:00,602,1,49,2,0,0,1523
1/10/2012 0:00:00,602,1,52,112,0,0,1524
1/10/2012 0:00:00,606,1,2,16,0,0,1525
1/10/2012 0:00:00,606,1,3,1,0,0,1526
1/10/2012 0:00:00,606,1,49,27,0,0,1527
1/10/2012 0:00:00,606,1,52,22,0,0,1528
1/10/2012 0:00:00,609,1,2,19,0,0,1529
1/10/2012 0:00:00,609,1,49,4,0,0,1530
1/10/2012 0:00:00,609,1,52,8,0,0,1531
1/10/2012 0:00:00,610,1,2,2,0,0,1532
1/10/2012 0:00:00,610,1,49,5,0,0,1533
1/10/2012 0:00:00,610,1,52,6,0,0,1534
1/10/2012 0:00:00,703,1,2,29,0,0,1535
1/10/2012 0:00:00,703,1,52,15,0,0,1536
1/10/2012 0:00:00,704,1,2,132,0,0,1537
1/10/2012 0:00:00,704,1,52,1,0,0,1538
1/10/2012 0:00:00,705,1,2,24,0,0,1539
1/10/2012 0:00:00,706,1,2,47,0,0,1540
1/10/2012 0:00:00,706,1,3,1,0,0,1541
1/10/2012 0:00:00,707,1,2,46,0,0,1542
1/10/2012 0:00:00,716,1,2,33,0,0,1543
1/10/2012 0:00:00,723,1,2,26,0,0,1544
1/10/2012 0:00:00,723,1,49,1,0,0,1545
1/10/2012 0:00:00,812,1,2,9,0,0,1546
1/10/2012 0:00:00,815,1,2,7,0,0,1547
1/23/2012 0:00:00,501,1,2,205,0,0,1548
1/23/2012 0:00:00,501,1,48,1,0,0,1549
1/23/2012 0:00:00,501,1,49,9,0,0,1550
1/23/2012 0:00:00,501,1,51,1,0,0,1551
1/23/2012 0:00:00,501,1,52,647,0,0,1552
1/23/2012 0:00:00,504,1,2,166,0,0,1553
1/23/2012 0:00:00,504,1,49,8,0,0,1554
1/23/2012 0:00:00,504,1,52,580,0,0,1555
1/23/2012 0:00:00,508,1,2,618,0,0,1556
1/23/2012 0:00:00,508,1,49,8,0,0,1557
1/23/2012 0:00:00,508,1,52,834,0,0,1558
1/23/2012 0:00:00,513,1,2,348,0,0,1559
1/23/2012 0:00:00,513,1,48,1,0,0,1560
1/23/2012 0:00:00,513,1,49,16,0,0,1561
1/23/2012 0:00:00,513,1,52,479,0,0,1562
1/23/2012 0:00:00,519,1,2,608,0,0,1563
1/23/2012 0:00:00,519,1,10,1,0,0,1564
1/23/2012 0:00:00,519,1,49,7,0,0,1565
1/23/2012 0:00:00,519,1,52,819,0,0,1566
1/23/2012 0:00:00,520,1,2,475,0,0,1567
1/23/2012 0:00:00,520,1,48,1,0,0,1568
1/23/2012 0:00:00,520,1,49,14,0,0,1569
1/23/2012 0:00:00,520,1,52,801,0,0,1570
1/23/2012 0:00:00,801,1,2,340,0,0,1571
1/23/2012 0:00:00,801,1,49,7,0,0,1572
1/23/2012 0:00:00,801,1,52,602,0,0,1573
1/23/2012 0:00:00,804,1,2,418,0,0,1574
1/23/2012 0:00:00,804,1,49,29,0,0,1575
1/23/2012 0:00:00,804,1,52,276,0,0,1576
1/23/2012 0:00:00,809,1,2,54,0,0,1577
1/23/2012 0:00:00,809,1,8,1,0,0,1578
1/23/2012 0:00:00,809,1,9,8,0,0,1579
1/23/2012 0:00:00,809,1,49,4,0,0,1580
1/23/2012 0:00:00,809,1,52,4,0,0,1581
1/23/2012 0:00:00,901,1,2,122,0,0,1582
1/23/2012 0:00:00,901,1,38,1,0,0,1583
1/23/2012 0:00:00,901,1,49,14,0,0,1584
1/23/2012 0:00:00,902,1,2,23,0,0,1585
1/23/2012 0:00:00,902,1,49,13,0,0,1586
1/23/2012 0:00:00,906,1,2,8,0,0,1587
1/23/2012 0:00:00,906,1,49,13,0,0,1588
1/23/2012 0:00:00,910,1,8,13,0,0,1589
1/23/2012 0:00:00,912,1,49,25,0,0,1590
1/23/2012 0:00:00,914,1,2,9,0,0,1591
1/23/2012 0:00:00,914,1,49,11,0,0,1592
1/23/2012 0:00:00,915,1,2,9,0,0,1593
1/23/2012 0:00:00,915,1,49,22,0,0,1594
1/23/2012 0:00:00,918,1,2,2,0,0,1595
1/23/2012 0:00:00,918,1,49,29,0,0,1596
1/23/2012 0:00:00,919,1,2,2,0,0,1597
1/23/2012 0:00:00,919,1,49,4,0,0,1598
1/24/2012 0:00:00,405,1,2,61,0,0,1599
1/24/2012 0:00:00,405,1,14,1,0,0,1600
1/24/2012 0:00:00,405,1,20,1,0,0,1601
1/24/2012 0:00:00,405,1,48,1,0,0,1602
1/24/2012 0:00:00,405,1,49,5,0,0,1603
1/24/2012 0:00:00,405,1,52,1378,0,0,1604
1/24/2012 0:00:00,411,1,2,163,0,0,1605
1/24/2012 0:00:00,411,1,48,3,0,0,1606
1/24/2012 0:00:00,411,1,49,9,0,0,1607
1/24/2012 0:00:00,411,1,52,1028,0,0,1608
1/24/2012 0:00:00,418,1,2,278,0,0,1609
1/24/2012 0:00:00,418,1,10,3,0,0,1610
1/24/2012 0:00:00,418,1,48,3,0,0,1611
1/24/2012 0:00:00,418,1,49,3,0,0,1612
1/24/2012 0:00:00,418,1,52,875,0,0,1613
1/24/2012 0:00:00,602,1,2,221,0,0,1614
1/24/2012 0:00:00,602,1,10,1,0,0,1615
1/24/2012 0:00:00,602,1,49,11,0,0,1616
1/24/2012 0:00:00,602,1,52,1225,0,0,1617
1/24/2012 0:00:00,606,1,2,27,0,0,1618
1/24/2012 0:00:00,606,1,49,18,0,0,1619
1/24/2012 0:00:00,606,1,52,47,0,0,1620
1/24/2012 0:00:00,609,1,2,35,0,0,1621
1/24/2012 0:00:00,609,1,49,14,0,0,1622
1/24/2012 0:00:00,609,1,52,83,0,0,1623
1/24/2012 0:00:00,610,1,2,25,0,0,1624
1/24/2012 0:00:00,610,1,49,20,0,0,1625
1/24/2012 0:00:00,610,1,52,46,0,0,1626
1/24/2012 0:00:00,703,1,2,90,0,0,1627
1/24/2012 0:00:00,703,1,49,10,0,0,1628
1/24/2012 0:00:00,703,1,52,8,0,0,1629
1/24/2012 0:00:00,704,1,2,54,0,0,1630
1/24/2012 0:00:00,705,1,2,193,0,0,1631
1/24/2012 0:00:00,705,1,49,46,0,0,1632
1/24/2012 0:00:00,705,1,52,1,0,0,1633
1/24/2012 0:00:00,706,1,2,114,0,0,1634
1/24/2012 0:00:00,706,1,49,2,0,0,1635
1/24/2012 0:00:00,707,1,2,104,0,0,1636
1/24/2012 0:00:00,707,1,49,7,0,0,1637
1/24/2012 0:00:00,711,1,49,1,0,0,1638
1/24/2012 0:00:00,716,1,2,74,0,0,1639
1/24/2012 0:00:00,716,1,49,18,0,0,1640
1/24/2012 0:00:00,723,1,2,45,0,0,1641
1/24/2012 0:00:00,723,1,3,1,0,0,1642
1/24/2012 0:00:00,723,1,49,1,0,0,1643
1/24/2012 0:00:00,812,1,2,32,0,0,1644
1/24/2012 0:00:00,812,1,49,5,0,0,1645
1/24/2012 0:00:00,812,1,52,1,0,0,1646
1/24/2012 0:00:00,815,1,2,2,0,0,1647
1/24/2012 0:00:00,815,1,49,44,0,0,1648
2/6/2012 0:00:00,501,1,2,1358,0,0,1745
2/6/2012 0:00:00,501,1,10,10,0,0,1744
2/6/2012 0:00:00,501,1,49,14,0,0,1743
2/6/2012 0:00:00,501,1,52,1183,0,0,1742
2/6/2012 0:00:00,504,1,2,103,0,0,1740
2/6/2012 0:00:00,504,1,49,18,0,0,1741
2/6/2012 0:00:00,504,1,52,425,0,0,1739
2/6/2012 0:00:00,508,1,2,210,0,0,1711
2/6/2012 0:00:00,508,1,10,1,0,0,1714
2/6/2012 0:00:00,508,1,49,22,0,0,1713
2/6/2012 0:00:00,508,1,52,64,0,0,1712
2/6/2012 0:00:00,513,1,2,105,0,0,1665
2/6/2012 0:00:00,513,1,10,3,0,0,1668
2/6/2012 0:00:00,513,1,49,32,0,0,1667
2/6/2012 0:00:00,513,1,52,36,0,0,1666
2/6/2012 0:00:00,519,1,2,313,0,0,1716
2/6/2012 0:00:00,519,1,49,15,0,0,1717
2/6/2012 0:00:00,519,1,52,544,0,0,1715
2/6/2012 0:00:00,520,1,2,325,0,0,1718
2/6/2012 0:00:00,520,1,10,6,0,0,1722
2/6/2012 0:00:00,520,1,48,1,0,0,1721
2/6/2012 0:00:00,520,1,49,69,0,0,1720
2/6/2012 0:00:00,520,1,52,319,0,0,1719
2/6/2012 0:00:00,801,1,2,436,0,0,1725
2/6/2012 0:00:00,801,1,10,2,0,0,1728
2/6/2012 0:00:00,801,1,49,73,0,0,1726
2/6/2012 0:00:00,801,1,52,27,0,0,1727
2/6/2012 0:00:00,804,1,2,64,0,0,1669
2/6/2012 0:00:00,804,1,49,35,0,0,1670
2/6/2012 0:00:00,804,1,52,3,0,0,1671
2/6/2012 0:00:00,809,1,2,1,0,0,1663
2/6/2012 0:00:00,809,1,49,1,0,0,1664
2/6/2012 0:00:00,901,1,2,17,0,0,1661
2/6/2012 0:00:00,901,1,49,65,0,0,1662
2/6/2012 0:00:00,902,1,2,10,0,0,1659
2/6/2012 0:00:00,902,1,49,138,0,0,1660
2/6/2012 0:00:00,906,1,2,9,0,0,1657
2/6/2012 0:00:00,906,1,49,76,0,0,1658
2/6/2012 0:00:00,910,1,2,7,0,0,1655
2/6/2012 0:00:00,910,1,49,425,0,0,1654
2/6/2012 0:00:00,912,1,49,128,0,0,1651
2/6/2012 0:00:00,914,1,2,2,0,0,1650
2/6/2012 0:00:00,914,1,49,252,0,0,1649
2/6/2012 0:00:00,915,1,2,9,0,0,1652
2/6/2012 0:00:00,915,1,49,103,0,0,1653
2/6/2012 0:00:00,918,1,2,2,0,0,1675
2/6/2012 0:00:00,918,1,49,207,0,0,1674
2/6/2012 0:00:00,919,1,49,24,0,0,1656
2/7/2012 0:00:00,405,1,2,12,0,0,1698
2/7/2012 0:00:00,405,1,10,6,0,0,1699
2/7/2012 0:00:00,405,1,49,4,0,0,1700
2/7/2012 0:00:00,405,1,52,274,0,0,1697
2/7/2012 0:00:00,405,1,59,1,0,0,1701
2/7/2012 0:00:00,411,1,2,31,0,0,1705
2/7/2012 0:00:00,411,1,10,12,0,0,1706
2/7/2012 0:00:00,411,1,48,4,0,0,1704
2/7/2012 0:00:00,411,1,49,2,0,0,1703
2/7/2012 0:00:00,411,1,52,620,0,0,1702
2/7/2012 0:00:00,418,1,2,70,0,0,1708
2/7/2012 0:00:00,418,1,10,1,0,0,1710
2/7/2012 0:00:00,418,1,49,6,0,0,1709
2/7/2012 0:00:00,418,1,52,250,0,0,1707
2/7/2012 0:00:00,602,1,2,288,0,0,1749
2/7/2012 0:00:00,602,1,10,4,0,0,1748
2/7/2012 0:00:00,602,1,49,4,0,0,1747
2/7/2012 0:00:00,602,1,52,652,0,0,1746
2/7/2012 0:00:00,606,1,2,51,0,0,1731
2/7/2012 0:00:00,606,1,49,102,0,0,1730
2/7/2012 0:00:00,606,1,52,30,0,0,1729
2/7/2012 0:00:00,609,1,2,98,0,0,1733
2/7/2012 0:00:00,609,1,3,3,0,0,1732
2/7/2012 0:00:00,609,1,49,49,0,0,1735
2/7/2012 0:00:00,609,1,52,4,0,0,1734
2/7/2012 0:00:00,610,1,2,32,0,0,1736
2/7/2012 0:00:00,610,1,49,43,0,0,1738
2/7/2012 0:00:00,610,1,52,3,0,0,1737
2/7/2012 0:00:00,703,1,2,152,0,0,1678
2/7/2012 0:00:00,703,1,49,57,0,0,1680
2/7/2012 0:00:00,703,1,52,22,0,0,1679
2/7/2012 0:00:00,704,1,2,74,0,0,1683
2/7/2012 0:00:00,704,1,10,3,0,0,1686
2/7/2012 0:00:00,704,1,49,27,0,0,1684
2/7/2012 0:00:00,704,1,52,2,0,0,1685
2/7/2012 0:00:00,705,1,2,71,0,0,1688
2/7/2012 0:00:00,705,1,49,215,0,0,1687
2/7/2012 0:00:00,706,1,2,32,0,0,1681
2/7/2012 0:00:00,706,1,49,11,0,0,1682
2/7/2012 0:00:00,707,1,2,143,0,0,1689
2/7/2012 0:00:00,707,1,49,22,0,0,1690
2/7/2012 0:00:00,711,1,2,6,0,0,1692
2/7/2012 0:00:00,711,1,49,21,0,0,1691
2/7/2012 0:00:00,716,1,2,80,0,0,1696
2/7/2012 0:00:00,716,1,3,1,0,0,1693
2/7/2012 0:00:00,716,1,8,17,0,0,1694
2/7/2012 0:00:00,716,1,49,114,0,0,1695
2/7/2012 0:00:00,723,1,2,131,0,0,1723
2/7/2012 0:00:00,723,1,49,59,0,0,1724
2/7/2012 0:00:00,812,1,2,80,0,0,1677
2/7/2012 0:00:00,812,1,49,88,0,0,1676
2/7/2012 0:00:00,815,1,2,10,0,0,1673
2/7/2012 0:00:00,815,1,49,34,0,0,1672
2/21/2012 0:00:00,501,1,2,130,0,0,1825
2/21/2012 0:00:00,501,1,10,7,0,0,1827
2/21/2012 0:00:00,501,1,49,8,0,0,1826
2/21/2012 0:00:00,501,1,52,927,0,0,1824
2/21/2012 0:00:00,501,1,59,1,0,0,1828
2/21/2012 0:00:00,504,1,2,94,0,0,1832
2/21/2012 0:00:00,504,1,10,8,0,0,1831
2/21/2012 0:00:00,504,1,49,90,0,0,1830
2/21/2012 0:00:00,504,1,52,1623,0,0,1829
2/21/2012 0:00:00,508,1,2,158,0,0,1787
2/21/2012 0:00:00,508,1,10,1,0,0,1786
2/21/2012 0:00:00,508,1,49,137,0,0,1785
2/21/2012 0:00:00,508,1,52,219,0,0,1784
2/21/2012 0:00:00,513,1,2,68,0,0,1777
2/21/2012 0:00:00,513,1,10,2,0,0,1779
2/21/2012 0:00:00,513,1,49,61,0,0,1778
2/21/2012 0:00:00,513,1,52,85,0,0,1776
2/21/2012 0:00:00,519,1,2,52,0,0,1783
2/21/2012 0:00:00,519,1,10,11,0,0,1782
2/21/2012 0:00:00,519,1,49,16,0,0,1781
2/21/2012 0:00:00,519,1,52,345,0,0,1780
2/21/2012 0:00:00,520,1,2,49,0,0,1791
2/21/2012 0:00:00,520,1,10,1,0,0,1790
2/21/2012 0:00:00,520,1,49,47,0,0,1789
2/21/2012 0:00:00,520,1,52,62,0,0,1788
2/21/2012 0:00:00,801,1,2,84,0,0,1772
2/21/2012 0:00:00,801,1,10,2,0,0,1774
2/21/2012 0:00:00,801,1,49,53,0,0,1773
2/21/2012 0:00:00,801,1,52,62,0,0,1775
2/21/2012 0:00:00,804,1,2,62,0,0,1770
2/21/2012 0:00:00,804,1,10,1,0,0,1771
2/21/2012 0:00:00,804,1,49,240,0,0,1768
2/21/2012 0:00:00,804,1,52,19,0,0,1769
2/21/2012 0:00:00,809,1,2,26,0,0,1751
2/21/2012 0:00:00,809,1,49,127,0,0,1750
2/21/2012 0:00:00,901,1,2,22,0,0,1753
2/21/2012 0:00:00,901,1,49,282,0,0,1752
2/21/2012 0:00:00,902,1,2,5,0,0,1755
2/21/2012 0:00:00,902,1,49,97,0,0,1754
2/21/2012 0:00:00,906,1,2,5,0,0,1757
2/21/2012 0:00:00,906,1,49,222,0,0,1756
2/21/2012 0:00:00,910,1,2,1,0,0,1759
2/21/2012 0:00:00,910,1,49,37,0,0,1758
2/21/2012 0:00:00,912,1,49,71,0,0,1760
2/21/2012 0:00:00,914,1,2,3,0,0,1767
2/21/2012 0:00:00,914,1,49,254,0,0,1766
2/21/2012 0:00:00,915,1,2,5,0,0,1762
2/21/2012 0:00:00,915,1,49,121,0,0,1761
2/21/2012 0:00:00,918,1,2,6,0,0,1764
2/21/2012 0:00:00,918,1,49,432,0,0,1763
2/21/2012 0:00:00,919,1,49,196,0,0,1765
2/22/2012 0:00:00,405,1,2,17,0,0,1814
2/22/2012 0:00:00,405,1,48,1,0,0,1815
2/22/2012 0:00:00,405,1,52,1129,0,0,1813
2/22/2012 0:00:00,411,1,2,242,0,0,1834
2/22/2012 0:00:00,411,1,10,12,0,0,1838
2/22/2012 0:00:00,411,1,13,2,0,0,1837
2/22/2012 0:00:00,411,1,49,20,0,0,1835
2/22/2012 0:00:00,411,1,52,1630,0,0,1833
2/22/2012 0:00:00,411,1,70,1,0,0,1836
2/22/2012 0:00:00,418,1,2,175,0,0,1840
2/22/2012 0:00:00,418,1,10,55,0,0,1841
2/22/2012 0:00:00,418,1,13,2,0,0,1843
2/22/2012 0:00:00,418,1,49,7,0,0,1842
2/22/2012 0:00:00,418,1,52,250,0,0,1839
2/22/2012 0:00:00,602,1,2,128,0,0,1845
2/22/2012 0:00:00,602,1,10,6,0,0,1846
2/22/2012 0:00:00,602,1,48,1,0,0,1848
2/22/2012 0:00:00,602,1,49,13,0,0,1847
2/22/2012 0:00:00,602,1,52,1022,0,0,1844
2/22/2012 0:00:00,606,1,2,234,0,0,1854
2/22/2012 0:00:00,606,1,3,1,0,0,1849
2/22/2012 0:00:00,606,1,10,11,0,0,1855
2/22/2012 0:00:00,606,1,20,3,0,0,1850
2/22/2012 0:00:00,606,1,48,1,0,0,1853
2/22/2012 0:00:00,606,1,49,101,0,0,1852
2/22/2012 0:00:00,606,1,52,936,0,0,1851
2/22/2012 0:00:00,609,1,2,21,0,0,1819
2/22/2012 0:00:00,609,1,3,1,0,0,1820
2/22/2012 0:00:00,609,1,10,2,0,0,1817
2/22/2012 0:00:00,609,1,49,46,0,0,1816
2/22/2012 0:00:00,609,1,52,56,0,0,1818
2/22/2012 0:00:00,610,1,2,1,0,0,1822
2/22/2012 0:00:00,610,1,49,43,0,0,1823
2/22/2012 0:00:00,610,1,52,2,0,0,1821
2/22/2012 0:00:00,703,1,2,47,0,0,1797
2/22/2012 0:00:00,703,1,49,87,0,0,1796
2/22/2012 0:00:00,703,1,52,3,0,0,1798
2/22/2012 0:00:00,704,1,2,89,0,0,1802
2/22/2012 0:00:00,704,1,49,38,0,0,1801
2/22/2012 0:00:00,705,1,2,12,0,0,1800
2/22/2012 0:00:00,705,1,49,87,0,0,1799
2/22/2012 0:00:00,706,1,2,50,0,0,1812
2/22/2012 0:00:00,706,1,49,179,0,0,1811
2/22/2012 0:00:00,707,1,2,42,0,0,1804
2/22/2012 0:00:00,707,1,49,66,0,0,1803
2/22/2012 0:00:00,711,1,2,5,0,0,1810
2/22/2012 0:00:00,711,1,49,13,0,0,1809
2/22/2012 0:00:00,716,1,2,39,0,0,1808
2/22/2012 0:00:00,716,1,49,144,0,0,1807
2/22/2012 0:00:00,723,1,2,31,0,0,1805
2/22/2012 0:00:00,723,1,49,64,0,0,1806
2/22/2012 0:00:00,812,1,2,15,0,0,1795
2/22/2012 0:00:00,812,1,49,126,0,0,1794
2/22/2012 0:00:00,815,1,2,2,0,0,1793
2/22/2012 0:00:00,815,1,49,203,0,0,1792
3/5/2012 0:00:00,809,1,2,13,0,0,1857
3/5/2012 0:00:00,809,1,49,206,0,0,1856
3/5/2012 0:00:00,901,1,2,3,0,0,1859
3/5/2012 0:00:00,901,1,49,93,0,0,1858
3/5/2012 0:00:00,902,1,2,3,0,0,1861
3/5/2012 0:00:00,902,1,49,93,0,0,1860
3/5/2012 0:00:00,906,1,49,230,0,0,1881
3/5/2012 0:00:00,910,1,2,1,0,0,1880
3/5/2012 0:00:00,910,1,49,239,0,0,1879
3/5/2012 0:00:00,912,1,44,1,0,0,1863
3/5/2012 0:00:00,912,1,49,302,0,0,1862
3/5/2012 0:00:00,914,1,2,1,0,0,1865
3/5/2012 0:00:00,914,1,49,225,0,0,1864
3/5/2012 0:00:00,915,1,2,2,0,0,1867
3/5/2012 0:00:00,915,1,49,109,0,0,1866
3/5/2012 0:00:00,918,1,49,131,0,0,1868
3/5/2012 0:00:00,919,1,2,1,0,0,1878
3/5/2012 0:00:00,919,1,49,352,0,0,1877
3/6/2012 0:00:00,508,1,2,147,0,0,1897
3/6/2012 0:00:00,508,1,10,55,0,0,1898
3/6/2012 0:00:00,508,1,13,3,0,0,1901
3/6/2012 0:00:00,508,1,49,12,0,0,1899
3/6/2012 0:00:00,508,1,52,1452,0,0,1896
3/6/2012 0:00:00,508,1,59,1,0,0,1900
3/6/2012 0:00:00,513,1,2,268,0,0,1911
3/6/2012 0:00:00,513,1,10,41,0,0,1913
3/6/2012 0:00:00,513,1,49,18,0,0,1912
3/6/2012 0:00:00,513,1,52,911,0,0,1910
3/6/2012 0:00:00,520,1,2,239,0,0,1914
3/6/2012 0:00:00,520,1,10,10,0,0,1917
3/6/2012 0:00:00,520,1,49,19,0,0,1916
3/6/2012 0:00:00,520,1,52,4788,0,0,1915
3/6/2012 0:00:00,703,1,2,101,0,0,1887
3/6/2012 0:00:00,703,1,10,8,0,0,1889
3/6/2012 0:00:00,703,1,49,45,0,0,1888
3/6/2012 0:00:00,703,1,52,358,0,0,1886
3/6/2012 0:00:00,704,1,2,253,0,0,1904
3/6/2012 0:00:00,704,1,10,31,0,0,1903
3/6/2012 0:00:00,704,1,49,151,0,0,1902
3/6/2012 0:00:00,704,1,52,212,0,0,1905
3/6/2012 0:00:00,705,1,2,7,0,0,1871
3/6/2012 0:00:00,705,1,49,22,0,0,1870
3/6/2012 0:00:00,706,1,2,68,0,0,1890
3/6/2012 0:00:00,706,1,49,32,0,0,1891
3/6/2012 0:00:00,707,1,2,32,0,0,1895
3/6/2012 0:00:00,707,1,49,79,0,0,1894
3/6/2012 0:00:00,711,1,49,5,0,0,1869
3/6/2012 0:00:00,716,1,2,31,0,0,1876
3/6/2012 0:00:00,716,1,49,71,0,0,1875
