"Date","Station","Tow","Time","Tide","BottomDepth","CableOut","Duration","NetMeterSerial","NetMeterStart","NetMeterEnd","NetMeterCheck","CBMeterSerial","CBMeterStart","CBMeterEnd","CBMeterCheck","Comments"
1/24/2012 0:00:00,705,1,12/30/1899 11:22:00,"2",14,60,10.00,24584,248189,268216,20027,,,,,
1/24/2012 0:00:00,706,1,12/30/1899 11:45:00,"3",29,110,10.00,24584,268219,288319,20100,,,,,
1/24/2012 0:00:00,707,1,12/30/1899 9:20:00,"2",24,90,10.00,24584,169740,189495,19755,,,,,
1/24/2012 0:00:00,711,1,12/30/1899 9:50:00,"2",13,60,10.00,24584,189500,207983,18483,,,,,
1/24/2012 0:00:00,716,1,12/30/1899 10:22:00,"2",35,140,10.00,24584,207986,228417,20431,,,,,
1/24/2012 0:00:00,723,1,12/30/1899 10:43:00,"2",38,140,10.00,24584,228418,248186,19768,,,,,
1/24/2012 0:00:00,812,1,12/30/1899 8:26:00,"2",21,90,10.00,24584,149371,169747,20376,,,,,
1/24/2012 0:00:00,815,1,12/30/1899 8:02:00,"1",14,60,10.00,24584,128432,149362,20930,,,,,
2/6/2012 0:00:00,501,1,12/30/1899 9:55:00,"3",30,125,10.00,24596,11944,31320,19376,,,,,
2/6/2012 0:00:00,504,1,12/30/1899 10:38:00,"4",24,90,10.00,24596,31320,49294,17974,,,,,
2/6/2012 0:00:00,508,1,12/30/1899 8:57:00,"3",52,155,10.00,24596,976328,994379,18051,,,,,
2/6/2012 0:00:00,513,1,12/30/1899 8:32:00,"2",40,155,10.00,24596,957795,976331,18536,,,,,
2/6/2012 0:00:00,519,1,12/30/1899 9:22:00,"2",8,45,10.00,24596,994380,11944,17564,,,,,
2/6/2012 0:00:00,520,1,12/30/1899 11:35:00,"4",44,155,10.00,24596,49567,69023,19456,,,,,
2/6/2012 0:00:00,801,1,12/30/1899 8:10:00,"2",20,90,10.00,24596,937172,957794,20622,,,,,"Net came up to surface mid-tow when adjusting speed"
2/6/2012 0:00:00,804,1,12/30/1899 7:44:00,"2",50,155,10.00,24596,918867,937120,18253,,,,,
2/6/2012 0:00:00,809,1,12/30/1899 8:06:00,"2",42,155,10.00,24584,321803,336139,14336,,,,,
2/6/2012 0:00:00,901,1,12/30/1899 8:42:00,"2",8,45,10.00,24584,336146,358698,22552,,,,,
2/6/2012 0:00:00,902,1,12/30/1899 9:09:00,"2",25,110,10.00,24584,358701,380277,21576,,,,,
2/6/2012 0:00:00,906,1,12/30/1899 13:14:00,"4",38,140,10.00,24584,501947,525473,23526,,,,,
2/6/2012 0:00:00,910,1,12/30/1899 12:49:00,"4",39,140,10.00,24584,477653,501945,24292,,,,,
2/6/2012 0:00:00,912,1,12/30/1899 12:18:00,"4",38,140,10.00,24584,452981,477654,24673,,,,,
2/6/2012 0:00:00,914,1,12/30/1899 11:02:00,"3",32,125,10.00,24584,428513,452978,24465,,,,,
2/6/2012 0:00:00,915,1,12/30/1899 9:39:00,"2",30,125,10.00,24584,380277,403470,23193,,,,,
2/6/2012 0:00:00,918,1,12/30/1899 10:16:00,"2",24,110,10.00,24584,403469,428514,25045,,,,,
2/6/2012 0:00:00,919,1,12/30/1899 13:50:00,"4",24,90,10.00,24584,525483,543975,18492,,,,,
2/7/2012 0:00:00,405,1,12/30/1899 10:59:00,"4",10,60,10.00,24596,162776,180893,18117,,,,,
2/7/2012 0:00:00,411,1,12/30/1899 11:21:00,"4",10,60,10.00,24596,181470,200369,18899,,,,,
2/7/2012 0:00:00,418,1,12/30/1899 10:36:00,"4",37,140,10.00,24596,144007,162777,18770,,,,,
2/7/2012 0:00:00,602,1,12/30/1899 10:11:00,"4",6,45,10.00,24596,126090,144004,17914,,,,,
2/7/2012 0:00:00,606,1,12/30/1899 9:44:00,"4",24,90,10.00,24596,107704,126094,18390,,,,,"Meter read 5.09 mS for bottom conductance."
2/7/2012 0:00:00,609,1,12/30/1899 9:08:00,"3",34,125,10.00,24596,88658,107704,19046,,,,,"Depth reading changed because we moved to gauge tide."
2/7/2012 0:00:00,610,1,12/30/1899 8:36:00,"2",13,75,10.00,24596,69297,88658,19361,,,,,
2/7/2012 0:00:00,703,1,12/30/1899 12:42:00,"4",10,60,10.00,24584,723480,744185,20705,,,,,
2/7/2012 0:00:00,704,1,12/30/1899 12:23:00,"4",35,140,10.00,24584,703020,723480,20460,,,,,
2/7/2012 0:00:00,705,1,12/30/1899 11:34:00,"4",13,60,10.00,24584,662987,683204,20217,,,,,
2/7/2012 0:00:00,706,1,12/30/1899 11:57:00,"4",29,110,10.00,24584,683208,703039,19831,,,,,"spilled ~5% of sample"
2/7/2012 0:00:00,707,1,12/30/1899 11:16:00,"4",35,140,10.00,24584,641760,662989,21229,,,,,
2/7/2012 0:00:00,711,1,12/30/1899 10:33:00,"2",14,60,10.00,24584,621384,641768,20384,,,,,
2/7/2012 0:00:00,716,1,12/30/1899 9:31:00,"2",45,155,10.00,24584,579473,599365,19892,,,,,
2/7/2012 0:00:00,723,1,12/30/1899 10:06:00,"2",38,140,10.00,24584,599362,621380,22018,,,,,
2/7/2012 0:00:00,812,1,12/30/1899 8:31:00,"2",26,110,10.00,24584,562027,579453,17426,,,,,
2/7/2012 0:00:00,815,1,12/30/1899 8:01:00,"2",14,60,10.00,24584,543975,562012,18037,,,,,
2/21/2012 0:00:00,501,1,12/30/1899 10:11:00,"4",30,125,10.00,24596,317190,336625,19435,,,,,
2/21/2012 0:00:00,504,1,12/30/1899 10:39:00,"4",24,90,10.00,24596,336624,354909,18285,,,,,
2/21/2012 0:00:00,508,1,12/30/1899 9:19:00,"2",55,155,10.00,24596,278435,298690,20255,,,,,
2/21/2012 0:00:00,513,1,12/30/1899 8:51:00,"2",30,125,10.00,24596,258354,278433,20079,,,,,"Retow - cable was twisted around the sled"
2/21/2012 0:00:00,519,1,12/30/1899 9:44:00,"2",10,60,10.00,24596,298692,317192,18500,,,,,
2/21/2012 0:00:00,520,1,12/30/1899 11:17:00,"4",38,140,10.00,24596,354911,373894,18983,,,,,
2/21/2012 0:00:00,801,1,12/30/1899 8:10:00,"2",22,90,10.00,24596,221894,240588,18694,,,,,
2/21/2012 0:00:00,804,1,12/30/1899 7:41:00,"2",32,125,10.00,24596,200396,221894,21498,,,,,
2/21/2012 0:00:00,809,1,12/30/1899 7:48:00,"2",42,155,10.00,24584,744292,764532,20240,,,,,
2/21/2012 0:00:00,901,1,12/30/1899 8:16:00,"2",10,60,10.00,24584,764544,781594,17050,,,,,
2/21/2012 0:00:00,902,1,12/30/1899 8:46:00,"2",25,110,10.00,24584,781599,799520,17921,,,,,
2/21/2012 0:00:00,906,1,12/30/1899 12:52:00,"4",39,140,10.00,24584,929464,948226,18762,,,,,
2/21/2012 0:00:00,910,1,12/30/1899 12:32:00,"4",39,140,5.00,24584,919305,929453,10148,,,,,"Ship came through just prior to tow. Retow: 5 min retow - too much debris stirred up. Clogged net collar."
2/21/2012 0:00:00,912,1,12/30/1899 11:42:00,"2",38,140,10.00,24584,884429,903292,18863,,,,,
2/21/2012 0:00:00,914,1,12/30/1899 10:40:00,"2",24,90,10.00,24584,866014,884041,18027,,,,,
2/21/2012 0:00:00,915,1,12/30/1899 9:14:00,"2",20,90,10.00,24584,799920,819545,19625,,,,,
2/21/2012 0:00:00,918,1,12/30/1899 9:58:00,"3",20,90,10.00,24584,826922,846982,20060,,,,,"Retow: snagged on first tow"
2/21/2012 0:00:00,919,1,12/30/1899 13:27:00,"4",22,90,10.00,24584,948249,967308,19059,,,,,
2/22/2012 0:00:00,405,1,12/30/1899 10:45:00,"4",9,45,10.00,24596,468250,486453,18203,,,,,
2/22/2012 0:00:00,411,1,12/30/1899 11:10:00,"4",9,45,10.00,24596,486454,504463,18009,,,,,
2/22/2012 0:00:00,418,1,12/30/1899 10:22:00,"4",34,125,10.00,24596,447573,468228,20655,,,,,
2/22/2012 0:00:00,602,1,12/30/1899 9:57:00,"3",6,45,10.00,24596,428632,447569,18937,,,,,
2/22/2012 0:00:00,606,1,12/30/1899 9:35:00,"2",19,75,10.00,24596,410682,428615,17933,,,,,
2/22/2012 0:00:00,609,1,12/30/1899 8:53:00,"2",33,125,10.00,24596,392343,410681,18338,,,,,
2/22/2012 0:00:00,610,1,12/30/1899 8:23:00,"2",12,60,10.00,24596,373897,391445,17548,,,,,
2/22/2012 0:00:00,703,1,12/30/1899 12:33:00,"4",8,60,10.00,24584,146683,166862,20179,,,,,
2/22/2012 0:00:00,704,1,12/30/1899 12:16:00,"4",35,140,10.00,24584,125292,146681,21389,,,,,
2/22/2012 0:00:00,705,1,12/30/1899 11:32:00,"2",12,60,10.00,24584,84448,103963,19515,,,,,
2/22/2012 0:00:00,706,1,12/30/1899 11:55:00,"2",31,125,10.00,24584,103964,125292,21328,,,,,
2/22/2012 0:00:00,707,1,12/30/1899 11:10:00,"2",31,125,10.00,24584,65793,84447,18654,,,,,
2/22/2012 0:00:00,711,1,12/30/1899 10:43:00,"4",12,60,10.00,24584,47700,65791,18091,,,,,
2/22/2012 0:00:00,716,1,12/30/1899 9:53:00,"2",42,155,10.00,24584,5164,25758,20594,,,,,
2/22/2012 0:00:00,723,1,12/30/1899 10:14:00,"4",36,140,10.00,24584,25761,45926,20165,,,,,
2/22/2012 0:00:00,812,1,12/30/1899 8:45:00,"2",24,90,10.00,24584,987169,5031,17862,,,,,
2/22/2012 0:00:00,815,1,12/30/1899 8:17:00,"2",14,60,10.00,24584,967340,987167,19827,,,,,
3/5/2012 0:00:00,809,1,12/30/1899 8:12:00,"2",47,155,10.00,24596,504465,523538,19073,,,,,
3/5/2012 0:00:00,901,1,12/30/1899 8:40:00,"2",6,45,10.00,24596,523538,542147,18609,,,,,
3/5/2012 0:00:00,902,1,12/30/1899 9:12:00,"3",23,90,10.00,24596,542147,561038,18891,,,,,"low slack"
3/5/2012 0:00:00,906,1,12/30/1899 13:18:00,"4",37,140,10.00,24596,655255,672865,17610,,,,,
3/5/2012 0:00:00,910,1,12/30/1899 12:48:00,"4",37,140,10.00,24596,636078,655255,19177,,,,,
3/5/2012 0:00:00,912,1,12/30/1899 12:20:00,"4",39,140,10.00,24596,617649,636078,18429,,,,,"Secchi was +200."
3/5/2012 0:00:00,914,1,12/30/1899 11:09:00,"4",26,110,10.00,24596,598864,617649,18785,,,,,"Secchi was +200."
3/5/2012 0:00:00,915,1,12/30/1899 9:45:00,"4",16,75,10.00,24596,561030,579981,18951,,,,,
3/5/2012 0:00:00,918,1,12/30/1899 10:22:00,"4",24,90,10.00,24596,579981,598864,18883,,,,,
3/5/2012 0:00:00,919,1,12/30/1899 13:53:00,"4",18,75,10.00,24596,672865,689339,16474,,,,,
3/6/2012 0:00:00,508,1,12/30/1899 14:12:00,"1",36,140,10.00,24596,933094,951790,18696,,,,,
3/6/2012 0:00:00,513,1,12/30/1899 13:44:00,"1",60,155,10.00,24596,912383,933095,20712,,,,,
3/6/2012 0:00:00,520,1,12/30/1899 14:31:00,"2",42,155,10.00,24596,951800,972209,20409,,,,,
3/6/2012 0:00:00,703,1,12/30/1899 12:45:00,"1",10,60,10.00,24596,872714,893189,20475,,,,,
3/6/2012 0:00:00,704,1,12/30/1899 12:19:00,"4",30,125,10.00,24596,851417,872695,21278,,,,,
3/6/2012 0:00:00,705,1,12/30/1899 11:31:00,"4",11,60,10.00,24596,811460,831767,20307,,,,,
3/6/2012 0:00:00,706,1,12/30/1899 11:54:00,"4",30,125,10.00,24596,831770,851408,19638,,,,,
3/6/2012 0:00:00,707,1,12/30/1899 11:14:00,"4",30,125,10.00,24596,790954,811455,20501,,,,,
3/6/2012 0:00:00,711,1,12/30/1899 10:38:00,"3",13,60,10.00,24596,773208,790950,17742,,,,,
3/6/2012 0:00:00,716,1,12/30/1899 9:49:00,"3",16,75,10.00,24596,734021,754590,20569,,,,,
3/6/2012 0:00:00,723,1,12/30/1899 10:02:00,"3",35,140,10.00,24596,754592,773204,18612,,,,,
3/6/2012 0:00:00,801,1,12/30/1899 13:20:00,"1",25,110,10.00,24596,893294,912229,18935,,,,,
3/6/2012 0:00:00,804,1,12/30/1899 14:58:00,"2",40,155,10.00,24596,972268,993574,21306,,,,,
3/6/2012 0:00:00,812,1,12/30/1899 8:34:00,"2",25,110,10.00,24596,712594,732688,20094,,,,,
3/6/2012 0:00:00,815,1,12/30/1899 7:59:00,"2",12,60,10.00,24596,689343,709594,20251,,,,,"Rough conditions, towed at slightly shallower description for safety."
3/19/2012 0:00:00,501,1,12/30/1899 10:51:00,"4",20,90,10.00,24584,276085,297214,21129,,,,,
3/19/2012 0:00:00,504,1,12/30/1899 10:29:00,"4",23,90,10.00,24584,255333,276087,20754,,,,,
3/19/2012 0:00:00,508,1,12/30/1899 10:05:00,"3",55,155,10.00,24584,233833,255330,21497,,,,,
3/19/2012 0:00:00,513,1,12/30/1899 9:41:00,"2",41,155,10.00,24584,212100,233832,21732,,,,,
3/19/2012 0:00:00,519,1,12/30/1899 11:15:00,"4",7,45,10.00,24584,297214,317346,20132,,,,,
3/19/2012 0:00:00,520,1,12/30/1899 11:45:00,"4",42,155,10.00,24584,317348,337742,20394,,,,,
3/19/2012 0:00:00,801,1,12/30/1899 9:18:00,"2",20,90,10.00,24584,190983,212104,21121,,,,,
3/19/2012 0:00:00,804,1,12/30/1899 8:54:00,"2",34,125,10.00,24584,167442,190982,23540,,,,,
3/19/2012 0:00:00,809,1,12/30/1899 8:29:00,"2",36,140,10.00,24596,993685,10519,16834,,,,,
3/19/2012 0:00:00,901,1,12/30/1899 8:56:00,"2",8,45,10.00,24596,10521,27020,16499,,,,,
3/19/2012 0:00:00,902,1,12/30/1899 9:26:00,"2",25,110,10.00,24596,27026,43840,16814,,,,,
3/19/2012 0:00:00,906,1,12/30/1899 13:39:00,"4",40,155,10.00,24596,142410,161649,19239,,,,,
3/19/2012 0:00:00,910,1,12/30/1899 13:13:00,"4",38,140,10.00,24596,122671,142413,19742,,,,,
3/19/2012 0:00:00,912,1,12/30/1899 12:13:00,"4",36,140,10.00,24596,102105,122039,19934,,,,,
3/19/2012 0:00:00,914,1,12/30/1899 11:26:00,"2",30,125,10.00,24596,81507,102104,20597,,,,,
3/19/2012 0:00:00,915,1,12/30/1899 10:12:00,"2",20,90,10.00,24596,43843,62504,18661,,,,,
3/19/2012 0:00:00,918,1,12/30/1899 10:46:00,"2",25,110,10.00,24596,62409,81424,19015,,,,,
3/19/2012 0:00:00,919,1,12/30/1899 14:15:00,"4",20,90,10.00,24596,161655,179629,17974,,,,,
3/20/2012 0:00:00,405,1,12/30/1899 10:57:00,"4",10,60,10.00,24584,450239,469134,18895,,,,,
3/20/2012 0:00:00,411,1,12/30/1899 11:22:00,"4",10,45,10.00,24584,469131,488375,19244,,,,,
3/20/2012 0:00:00,418,1,12/30/1899 10:34:00,"4",34,125,10.00,24584,428290,450240,21950,,,,,
3/20/2012 0:00:00,602,1,12/30/1899 10:08:00,"4",5,45,10.00,24584,407379,428299,20920,,,,,
3/20/2012 0:00:00,606,1,12/30/1899 9:39:00,"2",21,90,10.00,24584,385516,407380,21864,,,,,
3/20/2012 0:00:00,609,1,12/30/1899 8:55:00,"2",31,125,10.00,24584,364428,385060,20632,,,,,
3/20/2012 0:00:00,610,1,12/30/1899 8:27:00,"2",12,60,10.00,24584,344480,364426,19946,,,,,
3/20/2012 0:00:00,703,1,12/30/1899 12:25:00,"4",11,60,10.00,24596,350334,368788,18454,,,,,
3/20/2012 0:00:00,704,1,12/30/1899 12:08:00,"4",32,125,10.00,24596,331175,350334,19159,,,,,
3/20/2012 0:00:00,705,1,12/30/1899 11:25:00,"3",11,60,10.00,24596,293721,311767,18046,,,,,
3/20/2012 0:00:00,706,1,12/30/1899 11:48:00,"4",30,125,10.00,24596,311767,331175,19408,,,,,
3/20/2012 0:00:00,707,1,12/30/1899 11:08:00,"3",30,125,10.00,24596,274707,293721,19014,,,,,
3/20/2012 0:00:00,711,1,12/30/1899 10:39:00,"2",12,60,10.00,24596,257385,274707,17322,,,,,
3/20/2012 0:00:00,716,1,12/30/1899 9:50:00,"2",41,155,10.00,24596,216635,237388,20753,,,,,
3/20/2012 0:00:00,723,1,12/30/1899 10:11:00,"2",40,155,10.00,24596,237382,257385,20003,,,,,
3/20/2012 0:00:00,812,1,12/30/1899 8:41:00,"2",26,110,10.00,24596,197300,216635,19335,,,,,
3/20/2012 0:00:00,815,1,12/30/1899 8:15:00,"2",10,60,10.00,24596,179627,197300,17673,,,,,
1/2/2013 0:00:00,501,1,12/30/1899 10:45:00,"2",44,155,10.00,24653,615135,634733,19598,,,,,"Line went out 50' too far.  Brought it back up during first pull."
1/2/2013 0:00:00,504,1,12/30/1899 11:08:00,"2",27,110,10.00,24653,634739,653615,18876,,,,,
1/2/2013 0:00:00,508,1,12/30/1899 9:50:00,"2",49,155,10.00,24653,580928,598060,17132,,,,,
1/2/2013 0:00:00,513,1,12/30/1899 9:00:00,"2",60,155,10.00,24653,545509,564934,19425,,,,,
1/2/2013 0:00:00,519,1,12/30/1899 11:18:00,"2",12,60,10.00,24653,598059,615315,17256,,,,,
1/2/2013 0:00:00,520,1,12/30/1899 11:43:00,"2",40,155,10.00,24653,653619,670593,16974,,,,,
1/2/2013 0:00:00,801,1,12/30/1899 8:36:00,"4",22,90,10.00,24653,526968,545512,18544,,,,,
1/2/2013 0:00:00,804,1,12/30/1899 8:12:00,"4",37,140,10.00,24653,506817,526961,20144,,,,,
1/2/2013 0:00:00,809,1,12/30/1899 7:55:00,"4",51,155,10.00,24599,771375,791440,20065,,,,,
1/2/2013 0:00:00,901,1,12/30/1899 8:23:00,"4",10,60,10.00,24599,791445,810046,18601,,,,,
1/2/2013 0:00:00,902,1,12/30/1899 8:43:00,"4",28,110,10.00,24599,810044,829619,19575,,,,,
1/2/2013 0:00:00,906,1,12/30/1899 12:55:00,"2",39,140,10.00,24599,923907,943839,19932,,,,,
1/2/2013 0:00:00,910,1,12/30/1899 12:29:00,"1",34,125,10.00,24599,903217,923902,20685,,,,,
1/2/2013 0:00:00,912,1,12/30/1899 11:32:00,"1",38,140,10.00,24599,887815,903212,15397,,,,,"Lots of weeds"
1/2/2013 0:00:00,914,1,12/30/1899 10:45:00,"4",34,125,10.00,24599,868726,887814,19088,,,,,
1/2/2013 0:00:00,915,1,12/30/1899 9:12:00,"4",32,125,10.00,24599,829671,849537,19866,,,,,
1/2/2013 0:00:00,918,1,12/30/1899 9:59:00,"4",24,90,10.00,24599,849535,868719,19184,,,,,
1/2/2013 0:00:00,919,1,12/30/1899 13:36:00,"2",24,90,10.00,24599,943839,964959,21120,,,,,
1/3/2013 0:00:00,405,1,12/30/1899 10:57:00,"2",9,45,10.00,24653,761610,778199,16589,,,,,
1/3/2013 0:00:00,411,1,12/30/1899 11:25:00,"2",8,45,10.00,24653,778199,797482,19283,,,,,
1/3/2013 0:00:00,418,1,12/30/1899 10:35:00,"2",35,140,10.00,24653,743868,761610,17742,,,,,
1/3/2013 0:00:00,602,1,12/30/1899 10:09:00,"2",4,45,10.00,24653,725989,743868,17879,,,,,
1/3/2013 0:00:00,606,1,12/30/1899 9:40:00,"2",26,110,10.00,24653,707558,725989,18431,,,,,
1/3/2013 0:00:00,609,1,12/30/1899 9:55:00,"1",33,125,10.00,24653,689217,707558,18341,,,,,
1/3/2013 0:00:00,610,1,12/30/1899 8:20:00,"4",15,75,10.00,24653,670969,689217,18248,,,,,
1/3/2013 0:00:00,703,1,12/30/1899 12:36:00,"2",10,60,10.00,24653,814752,833655,18903,,,,,
1/3/2013 0:00:00,704,1,12/30/1899 12:17:00,"2",30,125,10.00,24653,797482,814752,17270,,,,,
1/3/2013 0:00:00,705,1,12/30/1899 10:33:00,"2",19,75,10.00,24599,4487,24109,19622,,,,,
1/3/2013 0:00:00,706,1,12/30/1899 12:44:00,"2",32,125,10.00,24599,102156,121807,19651,,,,,
1/3/2013 0:00:00,707,1,12/30/1899 10:51:00,"2",32,125,10.00,24599,24110,43566,19456,,,,,
1/3/2013 0:00:00,711,1,12/30/1899 12:10:00,"2",12,60,10.00,24599,83515,102151,18636,,,,,
1/3/2013 0:00:00,716,1,12/30/1899 11:29:00,"2",40,155,10.00,24599,44182,64643,20461,,,,,
1/3/2013 0:00:00,723,1,12/30/1899 11:46:00,"2",34,125,10.00,24599,64646,83514,18868,,,,,
1/3/2013 0:00:00,812,1,12/30/1899 9:48:00,"1",18,75,10.00,24599,985245,4472,19227,,,,,
1/3/2013 0:00:00,815,1,12/30/1899 9:19:00,"4",17,75,10.00,24599,964956,985243,20287,,,,,
1/14/2013 0:00:00,501,1,12/30/1899 9:52:00,"2",25,110,10.00,24653,929506,949675,20169,,,,,
1/14/2013 0:00:00,504,1,12/30/1899 10:15:00,"2",24,90,10.00,24653,949673,970109,20436,,,,,
1/14/2013 0:00:00,508,1,12/30/1899 9:07:00,"2",55,155,10.00,24653,891687,911501,19814,,,,,
1/14/2013 0:00:00,513,1,12/30/1899 8:43:00,"2",42,155,10.00,24653,874296,891681,17385,,,,,
1/14/2013 0:00:00,519,1,12/30/1899 9:30:00,"2",6,45,10.00,24653,911512,929482,17970,,,,,
1/14/2013 0:00:00,520,1,12/30/1899 10:46:00,"2",40,155,10.00,24653,970115,989955,19840,,,,,
1/14/2013 0:00:00,801,1,12/30/1899 8:22:00,"2",20,90,10.00,24653,854025,874270,20245,,,,,
1/14/2013 0:00:00,804,1,12/30/1899 8:00:00,"2",40,155,10.00,24653,833652,854025,20373,,,,,
1/14/2013 0:00:00,809,1,12/30/1899 8:08:00,"2",43,155,10.00,24599,121809,138168,16359,,,,,
1/14/2013 0:00:00,901,1,12/30/1899 8:37:00,"2",12,60,10.00,24599,138171,156346,18175,,,,,
1/14/2013 0:00:00,902,1,12/30/1899 9:08:00,"2",23,90,10.00,24599,156348,173334,16986,,,,,
1/14/2013 0:00:00,906,1,12/30/1899 13:18:00,"1",39,140,10.00,24599,265775,283548,17773,,,,,
1/14/2013 0:00:00,910,1,12/30/1899 12:53:00,"2",23,90,10.00,24599,247791,265775,17984,,,,,
1/14/2013 0:00:00,912,1,12/30/1899 12:03:00,"2",38,140,10.00,24599,228595,247789,19194,,,,,"Depth estimated"
1/14/2013 0:00:00,914,1,12/30/1899 11:19:00,"2",19,75,10.00,24599,210314,228390,18076,,,,,
1/14/2013 0:00:00,915,1,12/30/1899 9:48:00,"2",12,60,10.00,24599,173334,191428,18094,,,,,
1/14/2013 0:00:00,918,1,12/30/1899 10:34:00,"2",20,45,10.00,24599,191428,209736,18308,,,,,"Depth gauges not working. Fish finder jumps around, & console gauge flashes 162. Used Ken & rough estimate from fish finder to determine depth."
1/14/2013 0:00:00,919,1,12/30/1899 13:53:00,"2",22,90,10.00,24599,283554,301616,18062,,,,,
1/15/2013 0:00:00,405,1,12/30/1899 10:41:00,"2",9,45,10.00,24653,79013,94980,15967,,,,,
1/15/2013 0:00:00,411,1,12/30/1899 11:09:00,"2",9,45,10.00,24653,94980,113048,18068,,,,,
1/15/2013 0:00:00,418,1,12/30/1899 10:21:00,"2",30,125,10.00,24653,62581,79014,16433,,,,,
1/15/2013 0:00:00,602,1,12/30/1899 9:48:00,"2",5,45,10.00,24653,45385,62565,17180,,,,,
1/15/2013 0:00:00,606,1,12/30/1899 9:19:00,"2",23,90,10.00,24653,26802,45229,18427,,,,,
1/15/2013 0:00:00,609,1,12/30/1899 8:45:00,"2",34,125,10.00,24653,8449,26800,18351,,,,,
1/15/2013 0:00:00,610,1,12/30/1899 8:17:00,"1",13,60,10.00,24653,990099,8449,18350,,,,,
1/15/2013 0:00:00,703,1,12/30/1899 13:18:00,"2",10,60,10.00,24599,460348,477049,16701,,,,,
1/15/2013 0:00:00,704,1,12/30/1899 12:59:00,"2",30,125,10.00,24599,442647,460349,17702,,,,,
1/15/2013 0:00:00,705,1,12/30/1899 12:16:00,"2",16,75,10.00,24599,406743,423812,17069,,,,,
1/15/2013 0:00:00,706,1,12/30/1899 12:37:00,"2",33,125,10.00,24599,423813,442647,18834,,,,,
1/15/2013 0:00:00,707,1,12/30/1899 11:58:00,"2",33,125,10.00,24599,388004,406743,18739,,,,,
1/15/2013 0:00:00,711,1,12/30/1899 11:27:00,"2",12,60,10.00,24599,371562,387993,16431,,,,,
1/15/2013 0:00:00,716,1,12/30/1899 10:37:00,"2",48,155,10.00,24599,337497,353160,15663,,,,,
1/15/2013 0:00:00,723,1,12/30/1899 10:59:00,"2",40,155,10.00,24599,353161,371562,18401,,,,,
1/15/2013 0:00:00,812,1,12/30/1899 9:27:00,"2",24,90,10.00,24599,319989,337495,17506,,,,,
1/15/2013 0:00:00,815,1,12/30/1899 9:00:00,"4",15,75,10.00,24599,301615,319987,18372,,,,,
1/28/2013 0:00:00,508,1,12/30/1899 10:35:00,"2",51,155,10.00,24653,189001,207770,18769,,,,,
1/28/2013 0:00:00,513,1,12/30/1899 9:13:00,"2",40,155,10.00,24653,171934,188917,16983,,,,,
1/28/2013 0:00:00,519,1,12/30/1899 11:00:00,"2",6,60,10.00,24653,207771,226070,18299,,,,,
1/28/2013 0:00:00,520,1,12/30/1899 11:35:00,"2",42,155,10.00,24653,226151,245214,19063,,,,,
1/28/2013 0:00:00,703,1,12/30/1899 8:24:00,"2",7,60,10.00,24653,132966,153089,20123,,,,,
1/28/2013 0:00:00,704,1,12/30/1899 8:44:00,"2",34,140,10.00,24653,153102,171942,18840,,,,,
1/28/2013 0:00:00,801,1,12/30/1899 11:57:00,"3",22,110,10.00,24653,245215,263743,18528,,,,,
1/28/2013 0:00:00,804,1,12/30/1899 12:18:00,"3",42,155,10.00,24653,263743,282779,19036,,,,,
1/28/2013 0:00:00,809,1,12/30/1899 7:49:00,"2",44,155,10.00,24653,113039,132287,19248,,,,,
1/28/2013 0:00:00,901,1,12/30/1899 8:01:00,"2",11,45,10.00,24599,477052,497637,20585,,,,,
1/28/2013 0:00:00,902,1,12/30/1899 8:39:00,"2",25,110,10.00,24599,516819,540933,24114,,,,,"Retow due to heavy debris from hitting bottom."
1/28/2013 0:00:00,906,1,12/30/1899 12:17:00,"4",37,140,10.00,24599,652891,674092,21201,,,,,
1/28/2013 0:00:00,910,1,12/30/1899 11:51:00,"3",39,125,10.00,24599,634083,652885,18802,,,,,
1/28/2013 0:00:00,912,1,12/30/1899 11:00:00,"2",38,155,10.00,24599,608796,633894,25098,,,,,
1/28/2013 0:00:00,914,1,12/30/1899 10:18:00,"2",19,90,10.00,24599,586486,608793,22307,,,,,
1/28/2013 0:00:00,915,1,12/30/1899 9:03:00,"2",30,125,10.00,24599,540937,564882,23945,,,,,
1/28/2013 0:00:00,918,1,12/30/1899 9:33:00,"2",24,110,10.00,24599,564794,586482,21688,,,,,
1/28/2013 0:00:00,919,1,12/30/1899 12:46:00,"4",25,90,10.00,24599,674097,695988,21891,,,,,
1/29/2013 0:00:00,405,1,12/30/1899 10:43:00,"3",9,45,10.00,24653,374420,393103,18683,,,,,
1/29/2013 0:00:00,411,1,12/30/1899 11:05:00,"3",9,45,10.00,24653,393096,410946,17850,,,,,
1/29/2013 0:00:00,418,1,12/30/1899 10:15:00,"2",32,125,10.00,24653,356693,374421,17728,,,,,
1/29/2013 0:00:00,501,1,12/30/1899 11:29:00,"3",34,125,10.00,24653,410948,430697,19749,,,,,
1/29/2013 0:00:00,504,1,12/30/1899 11:53:00,"4",24,90,10.00,24653,430690,449388,18698,,,,,
1/29/2013 0:00:00,602,1,12/30/1899 9:46:00,"2",5,45,10.00,24653,339521,356692,17171,,,,,
1/29/2013 0:00:00,606,1,12/30/1899 9:19:00,"2",18,75,10.00,24653,320549,339527,18978,,,,,
1/29/2013 0:00:00,609,1,12/30/1899 8:34:00,"2",34,125,10.00,24653,301781,320548,18767,,,,,
