"StationCode","MethodCode","Date","DateTime","SampleID","effort.hrs"
"PCS","FKTR",2014-04-09,2014-04-09 11:00:00,5816,23.55
"PCS","FKTR",2014-04-10,2014-04-10 15:35:00,5819,28.5833333333333
"PCS","FKTR",2014-04-11,2014-04-11 12:05:00,6006,20.5
"PCS","FKTR",2014-04-14,2014-04-14 13:45:00,5826,0
"PCS","FKTR",2014-04-15,2014-04-15 12:25:00,5833,22.6666666666667
"PCS","FKTR",2014-04-16,2014-04-16 10:45:00,5834,22.3333333333333
"PCS","FKTR",2014-04-17,2014-04-17 13:42:00,5838,26.95
"PCS","FKTR",2014-04-18,2014-04-18 12:43:00,5840,23.0166666666667
"PCS","FKTR",2014-04-21,2014-04-21 12:37:00,5842,0
"PCS","FKTR",2014-04-22,2014-04-22 12:02:00,5844,23.4166666666667
"PCS","FKTR",2014-04-23,2014-04-23 09:35:00,5845,21.55
"PCS","FKTR",2014-04-24,2014-04-24 14:35:00,5848,29
"PCS","FKTR",2014-04-25,2014-04-25 11:06:00,5849,20.5166666666667
"PCS","FKTR",2014-04-28,2014-04-28 14:10:00,5852,0
"PCS","FKTR",2014-04-29,2014-04-29 12:10:00,5863,22
"PCS","FKTR",2014-04-30,2014-04-30 13:19:00,5865,25.15
"PCS","FKTR",2014-05-01,2014-05-01 13:55:00,5867,24.6
"PCS","FKTR",2014-05-02,2014-05-02 11:53:00,5870,21.9666666666667
"PCS","FKTR",2014-05-05,2014-05-05 10:10:00,5871,0
"PCS","FKTR",2014-05-06,2014-05-06 10:33:00,5874,24.3833333333333
"PCS","FKTR",2014-05-07,2014-05-07 15:28:00,5875,28.9166666666667
"PCS","FKTR",2014-05-08,2014-05-08 10:35:00,5877,19.1166666666667
"PCS","FKTR",2014-05-09,2014-05-09 10:50:00,5879,24.25
"PCS","FKTR",2014-05-12,2014-05-12 11:37:00,5882,0
"PCS","FKTR",2014-05-13,2014-05-13 12:38:00,5883,25.0166666666667
"PCS","FKTR",2014-05-14,2014-05-14 13:45:00,5888,25.1166666666667
"PCS","FKTR",2014-05-15,2014-05-15 09:55:00,5899,20.1666666666667
"PCS","FKTR",2014-05-16,2014-05-16 11:02:00,5901,25.1166666666667
"PCS","FKTR",2014-05-19,2014-05-19 10:05:00,5903,0
"PCS","FKTR",2014-05-20,2014-05-20 14:00:00,5904,27.9166666666667
"PCS","FKTR",2014-05-21,2014-05-21 13:07:00,5907,23.1166666666667
"PCS","FKTR",2014-05-22,2014-05-22 11:11:00,5908,22.0666666666667
"PCS","FKTR",2014-05-23,2014-05-23 12:00:00,5911,24.8166666666667
"PCS","FKTR",2014-05-27,2014-05-27 10:40:00,5912,0
"PCS","FKTR",2014-05-28,2014-05-28 14:30:00,5913,27.8333333333333
"PCS","FKTR",2014-05-29,2014-05-29 13:20:00,5931,22.8333333333333
"PCS","FKTR",2014-05-30,2014-05-30 11:40:00,5921,22.3333333333333
"PCS","FKTR",2014-06-02,2014-06-02 12:50:00,5929,0
"PCS","FKTR",2014-06-03,2014-06-03 11:30:00,5927,22.6666666666667
"PCS","FKTR",2014-06-04,2014-06-04 15:06:00,5932,27.6
"PCS","FKTR",2014-06-05,2014-06-05 10:43:00,5935,19.6166666666667
"PCS","FKTR",2014-06-06,2014-06-06 09:56:00,5941,23.2166666666667
"PCS","FKTR",2014-06-09,2014-06-09 10:35:00,5939,0
"PCS","FKTR",2014-06-10,2014-06-10 13:27:00,5937,26.8666666666667
"PCS","FKTR",2014-06-11,2014-06-11 10:25:00,5943,20.9666666666667
"PCS","FKTR",2014-06-12,2014-06-12 13:10:00,5944,26.75
"PCS","FKTR",2014-06-13,2014-06-13 16:10:00,5946,27
"PCS","FKTR",2014-06-16,2014-06-16 13:01:00,5954,0
"PCS","FKTR",2014-06-17,2014-06-17 10:46:00,5960,21.75
"PCS","FKTR",2014-06-18,2014-06-18 10:18:00,5961,23.5333333333333
"PCS","FKTR",2014-06-19,2014-06-19 10:36:00,5963,24.3
"PCS","FKTR",2014-06-20,2014-06-20 10:30:00,5966,23.9
"PCS","FKTR",2014-06-23,2014-06-23 11:53:00,5967,0
"PCS","FKTR",2014-06-24,2014-06-24 10:18:00,5969,22.4166666666667
"PCS","FKTR",2014-06-25,2014-06-25 12:05:00,5972,25.7833333333333
"PCS","FKTR",2014-06-26,2014-06-26 12:58:00,5974,24.8833333333333
"PCS","FKTR",2014-06-27,2014-06-27 15:54:00,5975,26.9333333333333
"PCS","FKTR",2014-09-02,2014-09-02 14:00:00,6017,0
"PCS","FKTR",2014-09-03,2014-09-03 11:45:00,6023,21.75
"PCS","FKTR",2014-09-04,2014-09-04 14:03:00,6028,26.3
"PCS","FKTR",2014-09-05,2014-09-05 08:57:00,6029,18.9
"PCS","FKTR",2014-09-08,2014-09-08 13:47:00,6030,0
"PCS","FKTR",2014-09-09,2014-09-09 13:18:00,6031,23.5166666666667
"PCS","FKTR",2014-09-10,2014-09-10 14:20:00,6032,25.0333333333333
"PCS","FKTR",2014-09-11,2014-09-11 10:45:00,6033,20.4166666666667
"PCS","FKTR",2014-09-12,2014-09-12 09:06:00,6034,22.35
"PCS","FKTR",2014-09-15,2014-09-15 10:02:00,6035,0
"PCS","FKTR",2014-09-16,2014-09-16 10:12:00,6036,24.1666666666667
"PCS","FKTR",2014-09-17,2014-09-17 10:45:00,6041,24.55
"PCS","FKTR",2014-09-18,2014-09-18 11:44:00,6048,24.9833333333333
"PCS","FKTR",2014-09-19,2014-09-19 10:15:00,6049,22.5166666666667
"PCS","FKTR",2014-09-22,2014-09-22 09:24:00,6050,0
"PCS","FKTR",2014-09-23,2014-09-23 13:45:00,6051,28.35
"PCS","FKTR",2014-09-24,2014-09-24 13:31:00,6052,23.7666666666667
"PCS","FKTR",2014-09-25,2014-09-25 07:48:00,6053,18.2833333333333
"PCS","FKTR",2014-09-26,2014-09-26 10:55:00,6054,27.1166666666667
"PCS","FKTR",2014-09-29,2014-09-29 13:13:00,6055,0
"PCS","FKTR",2014-09-30,2014-09-30 12:50:00,6056,23.6166666666667
"PCS","FKTR",2014-10-01,2014-10-01 10:00:00,6059,21.1666666666667
"PCS","FKTR",2014-10-02,2014-10-02 13:33:00,6066,27.55
"PCS","FKTR",2014-10-03,2014-10-03 11:45:00,6067,22.2
"PCS","FKTR",2014-10-06,2014-10-06 12:30:00,6068,0
"PCS","FKTR",2014-10-07,2014-10-07 11:30:00,6069,23
"PCS","FKTR",2014-10-08,2014-10-08 10:55:00,6070,23.4166666666667
"PCS","FKTR",2014-10-09,2014-10-09 10:30:00,6071,23.5833333333333
"PCS","FKTR",2014-10-10,2014-10-10 13:30:00,6072,27
"PCS","FKTR",2014-12-15,2014-12-15 09:38:00,6124,0
"PCS","FKTR",2014-12-16,2014-12-16 09:38:00,6125,24
"PCS","FKTR",2014-12-17,2014-12-17 09:31:00,6126,23.8833333333333
"PCS","FKTR",2014-12-18,2014-12-18 12:07:00,6127,26.6
"PCS","FKTR",2014-12-19,2014-12-19 11:35:00,6128,23.4666666666667
"PCS","FKTR",2014-12-22,2014-12-22 09:45:00,6129,0
"PCS","FKTR",2014-12-23,2014-12-23 11:07:00,6130,25.3666666666667
"PCS","FKTR",2014-12-24,2014-12-24 10:30:00,6131,23.3833333333333
"PCS","FKTR",2014-12-29,2014-12-29 10:46:00,6132,0
"PCS","FKTR",2014-12-30,2014-12-30 13:33:00,6133,26.7833333333333
"PCS","FKTR",2014-12-31,2014-12-31 09:47:00,6134,20.2333333333333
"PCS","FKTR",2015-01-05,2015-01-05 13:25:00,6141,0
"PCS","FKTR",2015-01-06,2015-01-06 12:32:00,6143,23.1166666666667
"PCS","FKTR",2015-01-07,2015-01-07 14:42:00,6161,26.1666666666667
"PCS","FKTR",2015-01-08,2015-01-08 11:38:00,6159,20.9333333333333
"PCS","FKTR",2015-01-09,2015-01-09 12:00:00,6156,24.3666666666667
"PCS","FKTR",2015-01-12,2015-01-12 14:45:00,6157,0
"PCS","FKTR",2015-01-13,2015-01-13 15:22:00,6163,24.6166666666667
"PCS","FKTR",2015-01-14,2015-01-14 13:37:00,6165,22.25
"PCS","FKTR",2015-01-15,2015-01-15 10:59:00,6166,21.3666666666667
"PCS","FKTR",2015-01-16,2015-01-16 10:00:00,6167,23.0166666666667
"PCS","FKTR",2015-01-20,2015-01-20 12:35:00,6172,0
"PCS","FKTR",2015-01-21,2015-01-21 14:35:00,6174,26
"PCS","FKTR",2015-01-22,2015-01-22 10:46:00,6176,20.1833333333333
"PCS","FKTR",2015-01-23,2015-01-23 13:45:00,6177,26.9833333333333
"PCS","FKTR",2015-01-26,2015-01-26 12:05:00,6179,0
"PCS","FKTR",2015-01-27,2015-01-27 11:15:00,6182,23.1666666666667
"PCS","FKTR",2015-01-28,2015-01-28 11:58:00,6184,24.7166666666667
"PCS","FKTR",2015-01-29,2015-01-29 13:25:00,6194,25.45
"PCS","FKTR",2015-01-30,2015-01-30 09:45:00,6196,20.3333333333333
"PCS","FKTR",2015-02-02,2015-02-02 10:30:00,6198,0
"PCS","FKTR",2015-02-03,2015-02-03 14:40:00,6199,28.1666666666667
"PCS","FKTR",2015-02-04,2015-02-04 11:49:00,6201,21.15
"PCS","FKTR",2015-02-05,2015-02-05 12:11:00,6203,24.3666666666667
"PCS","FKTR",2015-02-06,2015-02-06 11:24:00,6206,23.2166666666667
"PCS","FKTR",2015-02-09,2015-02-09 12:25:00,6208,0
"PCS","FKTR",2015-02-10,2015-02-10 12:00:00,6209,23.5833333333333
"PCS","FKTR",2015-02-11,2015-02-11 12:10:00,6211,24.1666666666667
"PCS","FKTR",2015-02-12,2015-02-12 09:15:00,6214,21.0833333333333
"PCS","FKTR",2015-02-13,2015-02-13 09:45:00,6216,24.5
"PCS","FKTR",2015-02-17,2015-02-17 10:41:00,6217,0
"PCS","FKTR",2015-02-18,2015-02-18 13:00:00,6220,26.3166666666667
"PCS","FKTR",2015-02-19,2015-02-19 10:38:00,6221,21.6333333333333
"PCS","FKTR",2015-02-20,2015-02-20 09:56:00,6224,23.3
"PCS","FKTR",2015-02-23,2015-02-23 10:57:00,6226,0
"PCS","FKTR",2015-02-24,2015-02-24 13:35:00,6227,26.6333333333333
"PCS","FKTR",2015-02-25,2015-02-25 14:25:00,6259,24.8333333333333
"PCS","FKTR",2015-02-26,2015-02-26 12:40:00,6260,22.25
"PCS","FKTR",2015-02-27,2015-02-27 11:20:00,6261,22.6666666666667
"PCS","FKTR",2015-03-02,2015-03-02 13:10:00,6237,0
"PCS","FKTR",2015-03-03,2015-03-03 13:16:00,6236,24.1
"PCS","FKTR",2015-03-04,2015-03-04 12:15:00,6233,22.9833333333333
"PCS","FKTR",2015-03-05,2015-03-05 11:31:00,6232,23.2666666666667
"PCS","FKTR",2015-03-06,2015-03-06 09:26:00,6229,21.9166666666667
"PCS","FKTR",2015-03-09,2015-03-09 10:15:00,6274,0
"PCS","FKTR",2015-03-10,2015-03-10 10:50:00,6273,24.5833333333333
"PCS","FKTR",2015-03-11,2015-03-11 11:00:00,6272,24.1666666666667
"PCS","FKTR",2015-03-12,2015-03-12 13:38:00,6271,26.6333333333333
"PCS","FKTR",2015-03-13,2015-03-13 10:26:00,6270,20.8
"PCS","FKTR",2015-03-16,2015-03-16 12:53:00,6276,0
"PCS","FKTR",2015-03-17,2015-03-17 12:40:00,6239,23.7833333333333
"PCS","FKTR",2015-03-23,2015-03-23 10:30:00,6241,0
"PCS","FKTR",2015-03-24,2015-03-24 10:57:00,6277,24.45
"PCS","FKTR",2015-03-25,2015-03-25 12:43:00,6284,25.7666666666667
"PCS","FKTR",2015-03-26,2015-03-26 13:00:00,6291,24.2833333333333
"PCS","FKTR",2015-03-27,2015-03-27 10:54:00,6294,21.9
"PCS","FKTR",2015-04-01,2015-04-01 15:45:00,6296,0
"PCS","FKTR",2015-04-02,2015-04-02 11:47:00,6298,20.0333333333333
"PCS","FKTR",2015-04-03,2015-04-03 14:25:00,6299,26.6333333333333
"PCS","FKTR",2015-04-06,2015-04-06 13:41:00,6302,0
"PCS","FKTR",2015-04-07,2015-04-07 12:00:00,6318,22.3166666666667
"PCS","FKTR",2015-04-08,2015-04-08 13:23:00,6317,25.3833333333333
"PCS","FKTR",2015-04-09,2015-04-09 10:51:00,6316,21.4666666666667
"PCS","FKTR",2015-04-10,2015-04-10 11:01:00,6330,24.1666666666667
"PCS","FKTR",2015-04-13,2015-04-13 11:34:00,6329,0
"PCS","FKTR",2015-04-14,2015-04-14 10:30:00,6327,22.9333333333333
"PCS","FKTR",2015-04-15,2015-04-15 10:43:00,6326,24.2166666666667
"PCS","FKTR",2015-04-16,2015-04-16 10:47:00,6325,24.0666666666667
"PCS","FKTR",2015-04-17,2015-04-17 15:20:00,6331,28.55
"PCS","FKTR",2015-04-20,2015-04-20 12:00:00,6334,0
"PCS","FKTR",2015-04-21,2015-04-21 13:01:00,6335,25.0166666666667
"PCS","FKTR",2015-04-22,2015-04-22 13:40:00,6348,24.65
"PCS","FKTR",2015-04-23,2015-04-23 11:10:00,6355,21.5
"PCS","FKTR",2015-04-24,2015-04-24 10:28:00,6354,23.3
"PCS","FKTR",2015-04-27,2015-04-27 10:53:00,6352,0
"PCS","FKTR",2015-04-28,2015-04-28 10:37:00,6350,23.7333333333333
"PCS","FKTR",2015-04-29,2015-04-29 10:55:00,6363,24.3
"PCS","FKTR",2015-04-30,2015-04-30 10:50:00,6361,23.9166666666667
"PCS","FKTR",2015-05-01,2015-05-01 11:10:00,6359,24.3333333333333
"PCS","FKTR",2015-05-04,2015-05-04 09:20:00,6358,0
"PCS","FKTR",2015-05-05,2015-05-05 10:45:00,6367,25.4166666666667
"PCS","FKTR",2015-05-06,2015-05-06 11:50:00,6370,25.0833333333333
"PCS","FKTR",2015-05-07,2015-05-07 11:50:00,6379,24
"PCS","FKTR",2015-05-08,2015-05-08 11:45:00,6383,23.9166666666667
"PCS","FKTR",2015-05-11,2015-05-11 09:18:00,6385,0
"PCS","FKTR",2015-05-12,2015-05-12 10:37:00,6387,25.3166666666667
"PCS","FKTR",2015-05-13,2015-05-13 11:05:00,6391,24.4666666666667
"PCS","FKTR",2015-05-14,2015-05-14 10:43:00,6389,23.6333333333333
"PCS","FKTR",2015-05-15,2015-05-15 11:20:00,6393,24.6166666666667
"PCS","FKTR",2015-05-18,2015-05-18 14:23:00,6394,0
"PCS","FKTR",2015-05-19,2015-05-19 15:06:00,6397,24.7166666666667
"PCS","FKTR",2015-05-20,2015-05-20 12:10:00,6400,21.0666666666667
"PCS","FKTR",2015-05-21,2015-05-21 17:20:00,6411,29.1666666666667
"PCS","FKTR",2015-05-22,2015-05-22 09:19:00,6409,15.9833333333333
"PCS","FKTR",2015-05-26,2015-05-26 11:24:00,6416,0
"PCS","FKTR",2015-05-27,2015-05-27 12:40:00,6417,25.2666666666667
"PCS","FKTR",2015-05-28,2015-05-28 11:10:00,6418,22.5
"PCS","FKTR",2015-05-29,2015-05-29 12:30:00,6420,25.3333333333333
"PCS","FKTR",2015-06-01,2015-06-01 11:42:00,6422,0
"PCS","FKTR",2015-06-02,2015-06-02 13:45:00,6424,26.05
"PCS","FKTR",2015-06-03,2015-06-03 10:40:00,6426,20.9166666666667
"PCS","FKTR",2015-06-04,2015-06-04 12:00:00,6428,25.3333333333333
"PCS","FKTR",2015-06-05,2015-06-05 10:38:00,6430,22.6333333333333
"PCS","FKTR",2015-06-08,2015-06-08 09:48:00,6433,0
"PCS","FKTR",2015-06-09,2015-06-09 10:07:00,6434,24.3166666666667
"PCS","FKTR",2015-06-10,2015-06-10 12:40:00,6438,26.55
"PCS","FKTR",2015-06-11,2015-06-11 10:44:00,6451,22.0666666666667
"PCS","FKTR",2015-06-12,2015-06-12 09:25:00,6449,22.6833333333333
"PCS","FKTR",2015-06-15,2015-06-15 10:30:00,6453,0
"PCS","FKTR",2015-06-16,2015-06-16 13:30:00,6463,27
"PCS","FKTR",2015-06-17,2015-06-17 10:54:00,6461,21.4
"PCS","FKTR",2015-06-18,2015-06-18 12:25:00,6462,25.5166666666667
"PCS","FKTR",2015-06-19,2015-06-19 09:18:00,6465,20.8833333333333
"PCS","FKTR",2015-06-22,2015-06-22 08:51:00,6468,0
"PCS","FKTR",2015-06-23,2015-06-23 09:30:00,6470,24.65
"PCS","FKTR",2015-06-24,2015-06-24 10:05:00,6473,24.5833333333333
"PCS","FKTR",2015-06-25,2015-06-25 11:17:00,6481,25.2
"PCS","FKTR",2015-06-26,2015-06-26 09:14:00,6485,21.95
"PCS","FKTR",2015-06-29,2015-06-29 11:05:00,6488,0
"PCS","FKTR",2015-06-30,2015-06-30 10:50:00,6491,23.75
"PCS","FKTR",2015-09-08,2015-09-08 12:16:00,6556,0
"PCS","FKTR",2015-09-09,2015-09-09 14:50:00,6561,26.5666666666667
"PCS","FKTR",2015-09-10,2015-09-10 08:58:00,6558,18.1333333333333
"PCS","FKTR",2015-09-11,2015-09-11 09:33:00,6532,24.5833333333333
"PCS","FKTR",2015-09-14,2015-09-14 12:26:00,6533,0
"PCS","FKTR",2015-09-15,2015-09-15 13:50:00,6555,25.4
"PCS","FKTR",2015-09-16,2015-09-16 12:00:00,6554,22.1666666666667
"PCS","FKTR",2015-09-17,2015-09-17 11:40:00,6553,23.6666666666667
"PCS","FKTR",2015-09-18,2015-09-18 12:05:00,6552,24.4166666666667
"PCS","FKTR",2015-09-21,2015-09-21 12:05:00,6534,0
"PCS","FKTR",2015-09-22,2015-09-22 13:47:00,6541,25.7
"PCS","FKTR",2015-09-23,2015-09-23 09:15:00,6547,19.4666666666667
"PCS","FKTR",2015-09-23,2015-09-23 09:20:00,6599,0.0833333333333333
"PCS","FKTR",2015-09-24,2015-09-24 09:20:00,6564,24
"PCS","FKTR",2015-09-25,2015-09-25 10:35:00,6565,0
"PCS","FKTR",2015-10-06,2015-10-06 12:40:00,6566,24
"PCS","FKTR",2015-10-07,2015-10-07 12:15:00,6576,23.5833333333333
"PCS","FKTR",2015-10-08,2015-10-08 11:00:00,6577,22.75
"PCS","FKTR",2015-10-12,2015-10-12 12:00:00,6579,0
"PCS","FKTR",2015-10-13,2015-10-13 08:05:00,6581,20.0833333333333
"PCS","FKTR",2015-10-14,2015-10-14 12:45:00,6580,28.6666666666667
"PCS","FKTR",2015-10-15,2015-10-15 12:15:00,6582,23.5
"PCS","FKTR",2015-10-16,2015-10-16 09:15:00,6583,21
"PCS","FKTR",2015-10-19,2015-10-19 11:28:00,6584,0
"PCS","FKTR",2015-10-20,2015-10-20 11:00:00,6585,23.5333333333333
"PCS","FKTR",2015-10-21,2015-10-21 11:34:00,6597,24.5666666666667
"PCS","FKTR",2015-10-22,2015-10-22 12:10:00,6587,24.6
"PCS","FKTR",2015-10-23,2015-10-23 10:02:00,6601,21.8666666666667
"PCS","FKTR",2015-10-26,2015-10-26 11:36:00,6603,0
"PCS","FKTR",2015-10-27,2015-10-27 12:29:00,6604,24.8833333333333
"PCS","FKTR",2015-10-28,2015-10-28 12:30:00,6605,24.0166666666667
"PCS","FKTR",2015-10-29,2015-10-29 11:22:00,6606,22.8666666666667
"PCS","FKTR",2015-10-30,2015-10-30 10:33:00,6602,23.1833333333333
"PCS","FKTR",2015-11-02,2015-11-02 09:39:00,6607,0
"PCS","FKTR",2015-11-03,2015-11-03 11:00:00,6608,25.35
"PCS","FKTR",2015-11-04,2015-11-04 08:00:00,6609,21
"PCS","FKTR",2015-11-05,2015-11-05 08:13:00,6618,24.2166666666667
"PCS","FKTR",2015-11-06,2015-11-06 10:08:00,6619,25.9166666666667
"PCS","FKTR",2015-11-09,2015-11-09 09:30:00,6621,0
"PCS","FKTR",2015-11-10,2015-11-10 10:41:00,6622,25.1833333333333
"PCS","FKTR",2015-11-12,2015-11-12 08:44:00,6623,0
"PCS","FKTR",2015-11-13,2015-11-13 10:43:00,6624,25.9833333333333
"PCS","FKTR",2015-11-16,2015-11-16 10:38:00,6625,0
"PCS","FKTR",2015-11-17,2015-11-17 09:30:00,6656,22.8666666666667
"PCS","FKTR",2015-11-18,2015-11-18 09:45:00,6626,24.25
"PCS","FKTR",2015-11-19,2015-11-19 07:54:00,6628,22.15
"PCS","FKTR",2015-11-20,2015-11-20 10:50:00,6629,26.9333333333333
"PCS","FKTR",2015-11-23,2015-11-23 11:46:00,6627,0
"PCS","FKTR",2015-11-24,2015-11-24 12:12:00,6640,24.4333333333333
"PCS","FKTR",2015-11-25,2015-11-25 08:30:00,6642,20.3
"PCS","FKTR",2015-11-30,2015-11-30 09:45:00,6643,0
"PCS","FKTR",2015-12-01,2015-12-01 10:53:00,6644,25.1333333333333
"PCS","FKTR",2015-12-02,2015-12-02 11:05:00,6645,24.2
"PCS","FKTR",2015-12-03,2015-12-03 12:10:00,6657,25.0833333333333
"PCS","FKTR",2015-12-04,2015-12-04 14:00:00,6658,25.8333333333333
"PCS","FKTR",2015-12-07,2015-12-07 09:34:00,6659,0
"PCS","FKTR",2015-12-08,2015-12-08 13:40:00,6660,28.1
"PCS","FKTR",2015-12-09,2015-12-09 12:40:00,6662,23
"PCS","FKTR",2015-12-10,2015-12-10 14:50:00,6663,26.1666666666667
"PCS","FKTR",2015-12-11,2015-12-11 12:15:00,6664,21.4166666666667
"PCS","FKTR",2015-12-14,2015-12-14 09:47:00,6665,0
"PCS","FKTR",2015-12-15,2015-12-15 14:21:00,6666,28.5666666666667
"PCS","FKTR",2015-12-16,2015-12-16 14:43:00,6667,24.3666666666667
"PCS","FKTR",2015-12-17,2015-12-17 12:28:00,6668,21.75
"PCS","FKTR",2015-12-18,2015-12-18 08:14:00,6674,19.7666666666667
"PCS","FKTR",2015-12-21,2015-12-21 08:47:00,6678,0
"PCS","FKTR",2015-12-22,2015-12-22 11:38:00,6682,26.85
"PCS","FKTR",2015-12-23,2015-12-23 12:01:00,6681,24.3833333333333
"PCS","FKTR",2015-12-24,2015-12-24 09:05:00,6680,21.0666666666667
"PCS","FKTR",2015-12-28,2015-12-28 10:43:00,6679,0
"PCS","FKTR",2015-12-29,2015-12-29 09:25:00,6684,22.7
"PCS","FKTR",2015-12-30,2015-12-30 09:07:00,6686,23.7
"PCS","FKTR",2015-12-31,2015-12-31 10:08:00,6687,25.0166666666667
"PCS","FKTR",2016-01-04,2016-01-04 13:28:00,6688,0
"PCS","FKTR",2016-01-05,2016-01-05 11:34:00,6702,22.1
"PCS","FKTR",2016-01-06,2016-01-06 12:23:00,6691,24.8166666666667
"PCS","FKTR",2016-01-07,2016-01-07 10:17:00,6696,21.9
"PCS","FKTR",2016-01-08,2016-01-08 12:00:00,6703,25.7166666666667
"PCS","FKTR",2016-01-11,2016-01-11 10:16:00,6709,0
"PCS","FKTR",2016-01-12,2016-01-12 12:52:00,6700,26.6
"PCS","FKTR",2016-01-13,2016-01-13 14:11:00,6710,25.3166666666667
"PCS","FKTR",2016-01-14,2016-01-14 11:36:00,6714,21.4166666666667
"PCS","FKTR",2016-01-15,2016-01-15 14:22:00,6723,26.7666666666667
"PCS","FKTR",2016-01-19,2016-01-19 14:07:00,6722,0
"PCS","FKTR",2016-01-20,2016-01-20 12:15:00,6718,22.1333333333333
"PCS","FKTR",2016-01-21,2016-01-21 13:36:00,6716,25.35
"PCS","FKTR",2016-01-25,2016-01-25 15:30:00,6734,0
"PCS","FKTR",2016-01-26,2016-01-26 08:42:00,6733,17.2
"PCS","FKTR",2016-01-27,2016-01-27 12:32:00,6732,27.8333333333333
"PCS","FKTR",2016-01-28,2016-01-28 11:34:00,6731,23.0333333333333
"PCS","FKTR",2016-01-29,2016-01-29 11:08:00,6730,23.5666666666667
"PCS","FKTR",2016-02-01,2016-02-01 11:47:00,6735,0
"PCS","FKTR",2016-02-02,2016-02-02 11:13:00,6763,23.4333333333333
"PCS","FKTR",2016-02-03,2016-02-03 10:00:00,6745,22.7833333333333
"PCS","FKTR",2016-02-04,2016-02-04 11:46:00,6753,25.7666666666667
"PCS","FKTR",2016-02-05,2016-02-05 13:00:00,6740,25.2333333333333
"PCS","FKTR",2016-02-08,2016-02-08 14:46:00,6737,0
"PCS","FKTR",2016-02-09,2016-02-09 12:42:00,6755,21.9333333333333
"PCS","FKTR",2016-02-10,2016-02-10 12:14:00,6743,23.5333333333333
"PCS","FKTR",2016-02-11,2016-02-11 11:10:00,6759,22.9333333333333
"PCS","FKTR",2016-02-12,2016-02-12 09:53:00,6751,22.7166666666667
"PCS","FKTR",2016-02-16,2016-02-16 11:30:00,6764,0
"PCS","FKTR",2016-02-17,2016-02-17 11:28:00,6768,23.9666666666667
"PCS","FKTR",2016-02-18,2016-02-18 11:44:00,6770,24.2666666666667
"PCS","FKTR",2016-02-19,2016-02-19 14:11:00,6776,26.45
"PCS","FKTR",2016-02-22,2016-02-22 12:45:00,6779,0
"PCS","FKTR",2016-02-23,2016-02-23 14:45:00,6780,26
"PCS","FKTR",2016-02-24,2016-02-24 11:35:00,6783,20.8333333333333
"PCS","FKTR",2016-02-25,2016-02-25 11:00:00,6786,23.4166666666667
"PCS","FKTR",2016-02-26,2016-02-26 12:00:00,6788,25
"PCS","FKTR",2016-02-29,2016-02-29 13:05:00,6793,0
"PCS","FKTR",2016-03-01,2016-03-01 09:41:00,6790,20.6
"PCS","FKTR",2016-03-02,2016-03-02 10:30:00,6802,24.8166666666667
"PCS","FKTR",2016-03-03,2016-03-03 09:27:00,6798,22.95
"PCS","FKTR",2016-03-04,2016-03-04 10:55:00,6821,25.4666666666667
"PCS","FKTR",2016-03-04,2016-03-04 10:55:00,6820,0
"PCS","FKTR",2016-03-07,2016-03-07 08:23:00,6809,0
"PCS","FKTR",2016-03-07,2016-03-07 12:55:00,6808,4.53333333333333
"PCS","FKTR",2016-03-08,2016-03-08 13:43:00,6813,24.8
"PCS","FKTR",2016-03-09,2016-03-09 08:49:00,6812,19.1
"PCS","FKTR",2016-03-10,2016-03-10 08:40:00,6807,23.85
"PCS","FKTR",2016-03-11,2016-03-11 08:00:00,6815,23.3333333333333
"PCS","FKTR",2016-04-04,2016-04-04 14:28:00,6889,0
"PCS","FKTR",2016-04-05,2016-04-05 12:40:00,6901,22.2
"PCS","FKTR",2016-04-06,2016-04-06 13:20:00,6904,24.6666666666667
"PCS","FKTR",2016-04-07,2016-04-07 12:00:00,6907,22.6666666666667
"PCS","FKTR",2016-04-08,2016-04-08 11:35:00,6908,23.5833333333333
"PCS","FKTR",2016-04-11,2016-04-11 09:43:00,6910,0
"PCS","FKTR",2016-04-12,2016-04-12 13:00:00,6914,27.2833333333333
"PCS","FKTR",2016-04-13,2016-04-13 15:49:00,6921,26.8166666666667
"PCS","FKTR",2016-04-14,2016-04-14 15:10:00,6926,23.35
"PCS","FKTR",2016-04-15,2016-04-15 13:55:00,6928,22.75
"PCS","FKTR",2016-04-18,2016-04-18 09:47:00,6936,0
"PCS","FKTR",2016-04-19,2016-04-19 13:30:00,6940,27.7166666666667
"PCS","FKTR",2016-04-25,2016-04-25 14:41:00,6942,0
"PCS","FKTR",2016-04-26,2016-04-26 10:46:00,6945,20.0833333333333
"PCS","FKTR",2016-04-27,2016-04-27 10:27:00,6946,23.6833333333333
"PCS","FKTR",2016-04-28,2016-04-28 11:00:00,6954,24.55
"PCS","FKTR",2016-04-29,2016-04-29 11:41:00,6960,24.6833333333333
"PCS","FKTR",2016-05-02,2016-05-02 09:45:00,6964,0
"PCS","FKTR",2016-05-03,2016-05-03 11:09:00,6966,25.4
"PCS","FKTR",2016-05-04,2016-05-04 13:00:00,6968,25.85
"PCS","FKTR",2016-05-05,2016-05-05 09:30:00,6974,20.5
"PCS","FKTR",2016-05-06,2016-05-06 09:03:00,6975,23.55
"PCS","FKTR",2016-05-09,2016-05-09 10:33:00,6981,0
"PCS","FKTR",2016-05-10,2016-05-10 14:00:00,6983,27.45
